geoid,FIPS,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count,pct_lowaccess,pct_lowaccess_li,pct_lowaccess_kids
1400000U,06037542401,6037542401,2015,4912,0,0,0,0,0,0,0
1400000U,06037542402,6037542402,2015,3183,21,8,4,4,0.006597549,0.002513352,0.001256676
1400000U,06037542501,6037542501,2015,4307,0,0,0,0,0,0,0
1400000U,06037542502,6037542502,2015,4284,0,0,0,0,0,0,0
1400000U,06037542601,6037542601,2015,3003,0,0,0,0,0,0,0
1400000U,06037542602,6037542602,2015,5486,0,0,0,0,0,0,0
1400000U,06037542700,6037542700,2015,5720,0,0,0,0,0,0,0
1400000U,06037542800,6037542800,2015,3162,0,0,0,0,0,0,0
1400000U,06037542900,6037542900,2015,3285,0,0,0,0,0,0,0
1400000U,06037543000,6037543000,2015,4345,2847,1251,798,383,0.655235903,0.287917146,0.183659379
1400000U,06037543100,6037543100,2015,6739,2059,797,520,303,0.305534946,0.118266805,0.077162784
1400000U,06037543201,6037543201,2015,3607,0,0,0,0,0,0,0
1400000U,06037543203,6037543203,2015,5543,196,24,49,24,0.035359913,0.004329785,0.008839978
1400000U,06037543304,6037543304,2015,6061,4844,823,1001,915,0.799208051,0.135786174,0.165154265
1400000U,06037543305,6037543305,2015,2635,1817,690,342,323,0.689563567,0.261859583,0.129791271
1400000U,06037543306,6037543306,2015,5716,2878,879,699,435,0.50349895,0.153778866,0.122288314
1400000U,06037543321,6037543321,2015,4722,1328,166,334,160,0.281236764,0.035154596,0.07073274
1400000U,06037543322,6037543322,2015,6611,0,0,0,0,0,0,0
1400000U,06037543400,6037543400,2015,4086,0,0,0,0,0,0,0
1400000U,06037543501,6037543501,2015,6802,0,0,0,0,0,0,0
1400000U,06037543502,6037543502,2015,4554,0,0,0,0,0,0,0
1400000U,06037543503,6037543503,2015,5686,0,0,0,0,0,0,0
1400000U,06037543601,6037543601,2015,3910,0,0,0,0,0,0,0
1400000U,06037543603,6037543603,2015,3690,0,0,0,0,0,0,0
1400000U,06037543605,6037543605,2015,4563,0,0,0,0,0,0,0
1400000U,06037543606,6037543606,2015,3199,0,0,0,0,0,0,0
1400000U,06037543607,6037543607,2015,2833,0,0,0,0,0,0,0
1400000U,06037543701,6037543701,2015,2994,0,0,0,0,0,0,0
1400000U,06037543703,6037543703,2015,3472,0,0,0,0,0,0,0
1400000U,06037543704,6037543704,2015,3604,0,0,0,0,0,0,0
1400000U,06037543705,6037543705,2015,3479,0,0,0,0,0,0,0
1400000U,06037543801,6037543801,2015,5260,0,0,0,0,0,0,0
1400000U,06037543803,6037543803,2015,3971,0,0,0,0,0,0,0
1400000U,06037543804,6037543804,2015,3155,0,0,0,0,0,0,0
1400000U,06037543903,6037543903,2015,3804,90,28,27,10,0.023659306,0.007360673,0.007097792
1400000U,06037543905,6037543905,2015,4510,0,0,0,0,0,0,0
1400000U,06037544001,6037544001,2015,3930,1052,236,314,70,0.267684478,0.060050891,0.079898219
1400000U,06037544002,6037544002,2015,4129,3264,622,915,314,0.790506176,0.150641802,0.221603294
1400000U,06037550101,6037550101,2015,3274,0,0,0,0,0,0,0
1400000U,06037550201,6037550201,2015,2700,0,0,0,0,0,0,0
1400000U,06037550202,6037550202,2015,5476,0,0,0,0,0,0,0
1400000U,06037550301,6037550301,2015,5057,0,0,0,0,0,0,0
1400000U,06037550501,6037550501,2015,2609,0,0,0,0,0,0,0
1400000U,06037550502,6037550502,2015,5195,0,0,0,0,0,0,0
1400000U,06037550601,6037550601,2015,5639,0,0,0,0,0,0,0
1400000U,06037550602,6037550602,2015,4211,0,0,0,0,0,0,0
1400000U,06037550700,6037550700,2015,6920,573,135,156,66,0.082803468,0.019508671,0.022543353
1400000U,06037550801,6037550801,2015,3919,0,0,0,0,0,0,0
1400000U,06037550802,6037550802,2015,3244,0,0,0,0,0,0,0
1400000U,06037550901,6037550901,2015,3762,0,0,0,0,0,0,0
1400000U,06037550902,6037550902,2015,5572,0,0,0,0,0,0,0
1400000U,06037551001,6037551001,2015,4229,0,0,0,0,0,0,0
1400000U,06037551002,6037551002,2015,2855,0,0,0,0,0,0,0
1400000U,06037551101,6037551101,2015,3926,0,0,0,0,0,0,0
1400000U,06037551102,6037551102,2015,5503,0,0,0,0,0,0,0
1400000U,06037551201,6037551201,2015,3588,0,0,0,0,0,0,0
1400000U,06037551203,6037551203,2015,3955,0,0,0,0,0,0,0
1400000U,06037551204,6037551204,2015,3711,0,0,0,0,0,0,0
1400000U,06037551300,6037551300,2015,5422,0,0,0,0,0,0,0
1400000U,06037551401,6037551401,2015,4245,0,0,0,0,0,0,0
1400000U,06037551402,6037551402,2015,4459,0,0,0,0,0,0,0
1400000U,06037551501,6037551501,2015,4914,0,0,0,0,0,0,0
1400000U,06037551502,6037551502,2015,4250,0,0,0,0,0,0,0
1400000U,06037551700,6037551700,2015,6547,0,0,0,0,0,0,0
1400000U,06037551801,6037551801,2015,3857,0,0,0,0,0,0,0
1400000U,06037551802,6037551802,2015,3676,0,0,0,0,0,0,0
1400000U,06037551900,6037551900,2015,5333,0,0,0,0,0,0,0
1400000U,06037552001,6037552001,2015,4105,0,0,0,0,0,0,0
1400000U,06037552002,6037552002,2015,3721,0,0,0,0,0,0,0
1400000U,06037552100,6037552100,2015,5891,0,0,0,0,0,0,0
1400000U,06037552200,6037552200,2015,6827,0,0,0,0,0,0,0
1400000U,06037552301,6037552301,2015,4900,0,0,0,0,0,0,0
1400000U,06037552302,6037552302,2015,3648,0,0,0,0,0,0,0
1400000U,06037552400,6037552400,2015,2781,0,0,0,0,0,0,0
1400000U,06037552601,6037552601,2015,5720,0,0,0,0,0,0,0
1400000U,06037552602,6037552602,2015,4191,0,0,0,0,0,0,0
1400000U,06037552700,6037552700,2015,6985,0,0,0,0,0,0,0
1400000U,06037552800,6037552800,2015,6401,0,0,0,0,0,0,0
1400000U,06037552900,6037552900,2015,6881,0,0,0,0,0,0,0
1400000U,06037553000,6037553000,2015,4823,0,0,0,0,0,0,0
1400000U,06037553100,6037553100,2015,6278,0,0,0,0,0,0,0
1400000U,06037553201,6037553201,2015,3805,0,0,0,0,0,0,0
1400000U,06037553202,6037553202,2015,3238,0,0,0,0,0,0,0
1400000U,06037553300,6037553300,2015,3390,0,0,0,0,0,0,0
1400000U,06037553400,6037553400,2015,3861,0,0,0,0,0,0,0
1400000U,06037553502,6037553502,2015,4183,0,0,0,0,0,0,0
1400000U,06037553503,6037553503,2015,2768,0,0,0,0,0,0,0
1400000U,06037553504,6037553504,2015,5363,0,0,0,0,0,0,0
1400000U,06037553601,6037553601,2015,5261,0,0,0,0,0,0,0
1400000U,06037553602,6037553602,2015,4730,0,0,0,0,0,0,0
1400000U,06037553701,6037553701,2015,4176,0,0,0,0,0,0,0
1400000U,06037553702,6037553702,2015,5236,0,0,0,0,0,0,0
1400000U,06037553801,6037553801,2015,4174,0,0,0,0,0,0,0
1400000U,06037553802,6037553802,2015,6303,0,0,0,0,0,0,0
1400000U,06037553901,6037553901,2015,6896,0,0,0,0,0,0,0
1400000U,06037553902,6037553902,2015,5804,0,0,0,0,0,0,0
1400000U,06037554001,6037554001,2015,4171,0,0,0,0,0,0,0
1400000U,06037554002,6037554002,2015,5659,0,0,0,0,0,0,0
1400000U,06037554101,6037554101,2015,3799,0,0,0,0,0,0,0
1400000U,06037554105,6037554105,2015,4569,0,0,0,0,0,0,0
1400000U,06037554106,6037554106,2015,4172,0,0,0,0,0,0,0
1400000U,06037554201,6037554201,2015,4108,0,0,0,0,0,0,0
1400000U,06037554203,6037554203,2015,3689,0,0,0,0,0,0,0
1400000U,06037554204,6037554204,2015,4391,0,0,0,0,0,0,0
1400000U,06037554301,6037554301,2015,3554,0,0,0,0,0,0,0
1400000U,06037554302,6037554302,2015,3915,0,0,0,0,0,0,0
1400000U,06037554403,6037554403,2015,5462,0,0,0,0,0,0,0
1400000U,06037554404,6037554404,2015,4443,0,0,0,0,0,0,0
1400000U,06037554405,6037554405,2015,3040,0,0,0,0,0,0,0
1400000U,06037554406,6037554406,2015,4875,758,150,175,92,0.155487179,0.030769231,0.035897436
1400000U,06037554511,6037554511,2015,4027,0,0,0,0,0,0,0
1400000U,06037554512,6037554512,2015,6108,0,0,0,0,0,0,0
1400000U,06037554513,6037554513,2015,2507,0,0,0,0,0,0,0
1400000U,06037554514,6037554514,2015,4322,0,0,0,0,0,0,0
1400000U,06037554515,6037554515,2015,3703,0,0,0,0,0,0,0
1400000U,06037554516,6037554516,2015,3902,0,0,0,0,0,0,0
1400000U,06037554517,6037554517,2015,4883,0,0,0,0,0,0,0
1400000U,06037554518,6037554518,2015,5433,0,0,0,0,0,0,0
1400000U,06037554519,6037554519,2015,3610,0,0,0,0,0,0,0
1400000U,06037554521,6037554521,2015,5750,237,34,45,43,0.041217391,0.005913043,0.007826087
1400000U,06037554522,6037554522,2015,4787,0,0,0,0,0,0,0
1400000U,06037554600,6037554600,2015,4360,0,0,0,0,0,0,0
1400000U,06037554700,6037554700,2015,4874,0,0,0,0,0,0,0
1400000U,06037554801,6037554801,2015,3364,0,0,0,0,0,0,0
1400000U,06037554802,6037554802,2015,6165,0,0,0,0,0,0,0
1400000U,06037554900,6037554900,2015,6991,0,0,0,0,0,0,0
1400000U,06037555001,6037555001,2015,5411,0,0,0,0,0,0,0
1400000U,06037555002,6037555002,2015,3475,0,0,0,0,0,0,0
1400000U,06037555105,6037555105,2015,4935,0,0,0,0,0,0,0
1400000U,06037555106,6037555106,2015,4002,0,0,0,0,0,0,0
1400000U,06037555107,6037555107,2015,6084,0,0,0,0,0,0,0
1400000U,06037555202,6037555202,2015,3397,0,0,0,0,0,0,0
1400000U,06037555211,6037555211,2015,5766,0,0,0,0,0,0,0
1400000U,06037555212,6037555212,2015,5032,0,0,0,0,0,0,0
1400000U,06037555300,6037555300,2015,5390,0,0,0,0,0,0,0
1400000U,06037570001,6037570001,2015,4463,0,0,0,0,0,0,0
1400000U,06037570002,6037570002,2015,2699,0,0,0,0,0,0,0
1400000U,06037570003,6037570003,2015,4443,0,0,0,0,0,0,0
1400000U,06037570100,6037570100,2015,2829,0,0,0,0,0,0,0
1400000U,06037570202,6037570202,2015,6415,0,0,0,0,0,0,0
1400000U,06037570203,6037570203,2015,3973,0,0,0,0,0,0,0
1400000U,06037570204,6037570204,2015,4130,0,0,0,0,0,0,0
1400000U,06037570303,6037570303,2015,4247,0,0,0,0,0,0,0
1400000U,06037570304,6037570304,2015,5171,0,0,0,0,0,0,0
1400000U,06037570305,6037570305,2015,4493,0,0,0,0,0,0,0
1400000U,06037570306,6037570306,2015,2837,0,0,0,0,0,0,0
1400000U,06037570402,6037570402,2015,3470,0,0,0,0,0,0,0
1400000U,06037570403,6037570403,2015,4586,0,0,0,0,0,0,0
1400000U,06037570404,6037570404,2015,3501,0,0,0,0,0,0,0
1400000U,06037570502,6037570502,2015,6616,0,0,0,0,0,0,0
1400000U,06037570503,6037570503,2015,2691,0,0,0,0,0,0,0
1400000U,06037570504,6037570504,2015,4728,0,0,0,0,0,0,0
1400000U,06037570601,6037570601,2015,5421,0,0,0,0,0,0,0
1400000U,06037570602,6037570602,2015,6356,0,0,0,0,0,0,0
1400000U,06037570603,6037570603,2015,4435,0,0,0,0,0,0,0
1400000U,06037570701,6037570701,2015,6569,0,0,0,0,0,0,0
1400000U,06037570703,6037570703,2015,3463,0,0,0,0,0,0,0
1400000U,06037570800,6037570800,2015,5522,0,0,0,0,0,0,0
1400000U,06037570901,6037570901,2015,5647,0,0,0,0,0,0,0
1400000U,06037570902,6037570902,2015,3616,0,0,0,0,0,0,0
1400000U,06037571000,6037571000,2015,5747,0,0,0,0,0,0,0
1400000U,06037571101,6037571101,2015,4574,0,0,0,0,0,0,0
1400000U,06037571102,6037571102,2015,3877,0,0,0,0,0,0,0
1400000U,06037571201,6037571201,2015,3895,10,2,2,1,0.002567394,0.000513479,0.000513479
1400000U,06037571202,6037571202,2015,3903,10,2,2,1,0.002562132,0.000512426,0.000512426
1400000U,06037571300,6037571300,2015,4414,0,0,0,0,0,0,0
1400000U,06037571400,6037571400,2015,4246,0,0,0,0,0,0,0
1400000U,06037571502,6037571502,2015,4661,0,0,0,0,0,0,0
1400000U,06037571504,6037571504,2015,4626,0,0,0,0,0,0,0
1400000U,06037571505,6037571505,2015,2670,0,0,0,0,0,0,0
1400000U,06037571600,6037571600,2015,2039,0,0,0,0,0,0,0
1400000U,06037571701,6037571701,2015,6384,0,0,0,0,0,0,0
1400000U,06037571703,6037571703,2015,3667,0,0,0,0,0,0,0
1400000U,06037571704,6037571704,2015,4107,0,0,0,0,0,0,0
1400000U,06037571800,6037571800,2015,3310,12,4,3,1,0.003625378,0.001208459,0.000906344
1400000U,06037571900,6037571900,2015,5481,0,0,0,0,0,0,0
1400000U,06037572001,6037572001,2015,5830,0,0,0,0,0,0,0
1400000U,06037572201,6037572201,2015,6197,0,0,0,0,0,0,0
1400000U,06037572202,6037572202,2015,3606,0,0,0,0,0,0,0
1400000U,06037572301,6037572301,2015,3795,95,22,27,9,0.025032938,0.005797101,0.007114625
1400000U,06037572500,6037572500,2015,3365,0,0,0,0,0,0,0
1400000U,06037572600,6037572600,2015,5370,0,0,0,0,0,0,0
1400000U,06037572700,6037572700,2015,5499,0,0,0,0,0,0,0
1400000U,06037573002,6037573002,2015,3990,0,0,0,0,0,0,0
1400000U,06037573003,6037573003,2015,1802,0,0,0,0,0,0,0
1400000U,06037573004,6037573004,2015,5153,0,0,0,0,0,0,0
1400000U,06037573101,6037573101,2015,3163,0,0,0,0,0,0,0
1400000U,06037573102,6037573102,2015,4002,0,0,0,0,0,0,0
1400000U,06037573201,6037573201,2015,4927,0,0,0,0,0,0,0
1400000U,06037573202,6037573202,2015,6230,0,0,0,0,0,0,0
1400000U,06037573300,6037573300,2015,4310,0,0,0,0,0,0,0
1400000U,06037573401,6037573401,2015,1432,0,0,0,0,0,0,0
1400000U,06037573402,6037573402,2015,6426,0,0,0,0,0,0,0
1400000U,06037573403,6037573403,2015,3179,0,0,0,0,0,0,0
1400000U,06037573601,6037573601,2015,6162,413,36,89,51,0.067023694,0.005842259,0.014443363
1400000U,06037573700,6037573700,2015,4538,0,0,0,0,0,0,0
1400000U,06037573800,6037573800,2015,4284,0,0,0,0,0,0,0
1400000U,06037573902,6037573902,2015,2076,0,0,0,0,0,0,0
1400000U,06037574000,6037574000,2015,5277,0,0,0,0,0,0,0
1400000U,06037574100,6037574100,2015,5098,0,0,0,0,0,0,0
1400000U,06037574201,6037574201,2015,3117,0,0,0,0,0,0,0
1400000U,06037574202,6037574202,2015,2133,0,0,0,0,0,0,0
1400000U,06037574300,6037574300,2015,5774,0,0,0,0,0,0,0
1400000U,06037574400,6037574400,2015,5141,0,0,0,0,0,0,0
1400000U,06037574500,6037574500,2015,6356,5241,1109,1161,871,0.824575205,0.174480806,0.182662052
1400000U,06037574602,6037574602,2015,1277,1263,173,175,458,0.989036805,0.135473767,0.137039937
1400000U,06037574800,6037574800,2015,3000,0,0,0,0,0,0,0
1400000U,06037574901,6037574901,2015,3725,0,0,0,0,0,0,0
1400000U,06037574902,6037574902,2015,4767,0,0,0,0,0,0,0
1400000U,06037575001,6037575001,2015,3651,0,0,0,0,0,0,0
1400000U,06037575002,6037575002,2015,4625,0,0,0,0,0,0,0
1400000U,06037575101,6037575101,2015,4742,0,0,0,0,0,0,0
1400000U,06037575102,6037575102,2015,4510,0,0,0,0,0,0,0
1400000U,06037575103,6037575103,2015,5093,0,0,0,0,0,0,0
1400000U,06037575201,6037575201,2015,4667,0,0,0,0,0,0,0
1400000U,06037575202,6037575202,2015,4916,0,0,0,0,0,0,0
1400000U,06037575300,6037575300,2015,4947,0,0,0,0,0,0,0
1400000U,06037575401,6037575401,2015,5155,0,0,0,0,0,0,0
1400000U,06037575402,6037575402,2015,4065,0,0,0,0,0,0,0
1400000U,06037575801,6037575801,2015,2446,0,0,0,0,0,0,0
1400000U,06037575802,6037575802,2015,5167,0,0,0,0,0,0,0
1400000U,06037575803,6037575803,2015,2837,0,0,0,0,0,0,0
1400000U,06037575901,6037575901,2015,3437,0,0,0,0,0,0,0
1400000U,06037575902,6037575902,2015,4762,0,0,0,0,0,0,0
1400000U,06037576001,6037576001,2015,5195,1,0,0,0,0.000192493,0,0
1400000U,06037576200,6037576200,2015,6158,0,0,0,0,0,0,0
1400000U,06037576301,6037576301,2015,4176,0,0,0,0,0,0,0
1400000U,06037576302,6037576302,2015,4101,0,0,0,0,0,0,0
1400000U,06037576401,6037576401,2015,4779,0,0,0,0,0,0,0
1400000U,06037576402,6037576402,2015,5181,0,0,0,0,0,0,0
1400000U,06037576403,6037576403,2015,5033,0,0,0,0,0,0,0
1400000U,06037576501,6037576501,2015,3369,0,0,0,0,0,0,0
1400000U,06037576502,6037576502,2015,4543,0,0,0,0,0,0,0
1400000U,06037576503,6037576503,2015,4454,0,0,0,0,0,0,0
1400000U,06037576601,6037576601,2015,4210,0,0,0,0,0,0,0
1400000U,06037576602,6037576602,2015,3955,0,0,0,0,0,0,0
1400000U,06037576700,6037576700,2015,4047,0,0,0,0,0,0,0
1400000U,06037576801,6037576801,2015,4320,0,0,0,0,0,0,0
1400000U,06037576802,6037576802,2015,3992,0,0,0,0,0,0,0
1400000U,06037576901,6037576901,2015,6092,0,0,0,0,0,0,0
1400000U,06037576903,6037576903,2015,3802,0,0,0,0,0,0,0
1400000U,06037576904,6037576904,2015,3288,0,0,0,0,0,0,0
1400000U,06037577000,6037577000,2015,6995,0,0,0,0,0,0,0
1400000U,06037577100,6037577100,2015,6700,0,0,0,0,0,0,0
1400000U,06037577200,6037577200,2015,5414,0,0,0,0,0,0,0
1400000U,06037577300,6037577300,2015,5546,0,0,0,0,0,0,0
1400000U,06037577400,6037577400,2015,3253,0,0,0,0,0,0,0
1400000U,06037577501,6037577501,2015,3435,0,0,0,0,0,0,0
1400000U,06037577504,6037577504,2015,1448,0,0,0,0,0,0,0
1400000U,06037577602,6037577602,2015,3429,71,14,18,14,0.020705745,0.004082823,0.005249344
1400000U,06037577604,6037577604,2015,1388,0,0,0,0,0,0,0
1400000U,06037577605,6037577605,2015,4701,275,77,64,43,0.058498192,0.016379494,0.013614125
1400000U,06037577606,6037577606,2015,3554,208,58,48,33,0.058525605,0.01631964,0.013505909
1400000U,06037577700,6037577700,2015,4504,131,43,29,12,0.029085258,0.009547069,0.006438721
1400000U,06037577800,6037577800,2015,4269,0,0,0,0,0,0,0
1400000U,06037577900,6037577900,2015,5369,5,1,1,1,0.000931272,0.000186254,0.000186254
1400000U,06037578000,6037578000,2015,6089,0,0,0,0,0,0,0
1400000U,06037578100,6037578100,2015,1980,0,0,0,0,0,0,0
1400000U,06037599000,6037599000,2015,3559,0,0,0,0,0,0,0
1400000U,06037600100,6037600100,2015,6657,0,0,0,0,0,0,0
1400000U,06037600201,6037600201,2015,4600,0,0,0,0,0,0,0
1400000U,06037600202,6037600202,2015,6205,1765,1215,583,133,0.284448026,0.195809831,0.093956487
1400000U,06037600302,6037600302,2015,3317,0,0,0,0,0,0,0
1400000U,06037600303,6037600303,2015,3664,166,127,60,6,0.045305677,0.034661572,0.016375546
1400000U,06037600304,6037600304,2015,3424,62,49,24,3,0.018107477,0.014310748,0.007009346
1400000U,06037600400,6037600400,2015,3976,0,0,0,0,0,0,0
1400000U,06037600501,6037600501,2015,2478,0,0,0,0,0,0,0
1400000U,06037600601,6037600601,2015,2461,0,0,0,0,0,0,0
1400000U,06037600602,6037600602,2015,2551,0,0,0,0,0,0,0
1400000U,06037600702,6037600702,2015,4148,0,0,0,0,0,0,0
1400000U,06037600703,6037600703,2015,1913,0,0,0,0,0,0,0
1400000U,06037600704,6037600704,2015,3014,0,0,0,0,0,0,0
1400000U,06037600801,6037600801,2015,3245,1743,430,375,302,0.537134052,0.132511556,0.115562404
1400000U,06037600802,6037600802,2015,2597,523,141,102,100,0.201386215,0.054293415,0.039276088
1400000U,06037600902,6037600902,2015,6613,0,0,0,0,0,0,0
1400000U,06037600911,6037600911,2015,3349,0,0,0,0,0,0,0
1400000U,06037600912,6037600912,2015,5517,252,129,65,20,0.045676998,0.023382273,0.011781765
1400000U,06037601001,6037601001,2015,2154,0,0,0,0,0,0,0
1400000U,06037601002,6037601002,2015,5311,0,0,0,0,0,0,0
1400000U,06037601100,6037601100,2015,6533,0,0,0,0,0,0,0
1400000U,06037601202,6037601202,2015,4115,0,0,0,0,0,0,0
1400000U,06037601211,6037601211,2015,2823,0,0,0,0,0,0,0
1400000U,06037601212,6037601212,2015,6511,0,0,0,0,0,0,0
1400000U,06037601301,6037601301,2015,1915,0,0,0,0,0,0,0
1400000U,06037601302,6037601302,2015,6854,0,0,0,0,0,0,0
1400000U,06037601303,6037601303,2015,4879,0,0,0,0,0,0,0
1400000U,06037601401,6037601401,2015,4683,9,5,4,1,0.001921845,0.001067692,0.000854153
1400000U,06037601402,6037601402,2015,5059,0,0,0,0,0,0,0
1400000U,06037601501,6037601501,2015,3890,0,0,0,0,0,0,0
1400000U,06037601502,6037601502,2015,3963,0,0,0,0,0,0,0
1400000U,06037601600,6037601600,2015,4375,0,0,0,0,0,0,0
1400000U,06037601700,6037601700,2015,5483,0,0,0,0,0,0,0
1400000U,06037601801,6037601801,2015,3789,0,0,0,0,0,0,0
1400000U,06037601802,6037601802,2015,4658,0,0,0,0,0,0,0
1400000U,06037601900,6037601900,2015,5685,0,0,0,0,0,0,0
1400000U,06037602002,6037602002,2015,3193,0,0,0,0,0,0,0
1400000U,06037602003,6037602003,2015,5124,0,0,0,0,0,0,0
1400000U,06037602103,6037602103,2015,6991,0,0,0,0,0,0,0
1400000U,06037602104,6037602104,2015,5579,0,0,0,0,0,0,0
1400000U,06037602105,6037602105,2015,4273,0,0,0,0,0,0,0
1400000U,06037602106,6037602106,2015,5702,0,0,0,0,0,0,0
1400000U,06037602201,6037602201,2015,5596,1576,377,339,190,0.281629736,0.06736955,0.060578985
1400000U,06037602202,6037602202,2015,1718,484,116,104,58,0.281722934,0.067520373,0.060535506
1400000U,06037602301,6037602301,2015,6263,0,0,0,0,0,0,0
1400000U,06037602302,6037602302,2015,3544,0,0,0,0,0,0,0
1400000U,06037602402,6037602402,2015,6769,0,0,0,0,0,0,0
1400000U,06037602403,6037602403,2015,5230,0,0,0,0,0,0,0
1400000U,06037602404,6037602404,2015,5863,0,0,0,0,0,0,0
1400000U,06037602504,6037602504,2015,4407,0,0,0,0,0,0,0
1400000U,06037602505,6037602505,2015,4072,0,0,0,0,0,0,0
1400000U,06037602506,6037602506,2015,4329,0,0,0,0,0,0,0
1400000U,06037602507,6037602507,2015,4156,0,0,0,0,0,0,0
1400000U,06037602510,6037602510,2015,3519,0,0,0,0,0,0,0
1400000U,06037602511,6037602511,2015,3540,0,0,0,0,0,0,0
1400000U,06037602512,6037602512,2015,607,0,0,0,0,0,0,0
1400000U,06037602513,6037602513,2015,3708,0,0,0,0,0,0,0
1400000U,06037602601,6037602601,2015,5274,0,0,0,0,0,0,0
1400000U,06037602602,6037602602,2015,2636,0,0,0,0,0,0,0
1400000U,06037602700,6037602700,2015,3074,0,0,0,0,0,0,0
1400000U,06037602801,6037602801,2015,3819,0,0,0,0,0,0,0
1400000U,06037602802,6037602802,2015,4304,0,0,0,0,0,0,0
1400000U,06037602900,6037602900,2015,4427,123,79,36,8,0.027784052,0.017845042,0.008131918
1400000U,06037603004,6037603004,2015,1512,0,0,0,0,0,0,0
1400000U,06037603005,6037603005,2015,5591,0,0,0,0,0,0,0
1400000U,06037603006,6037603006,2015,2035,0,0,0,0,0,0,0
1400000U,06037603007,6037603007,2015,4203,0,0,0,0,0,0,0
1400000U,06037603008,6037603008,2015,2936,0,0,0,0,0,0,0
1400000U,06037603101,6037603101,2015,4244,0,0,0,0,0,0,0
1400000U,06037603102,6037603102,2015,4081,0,0,0,0,0,0,0
1400000U,06037603200,6037603200,2015,2777,0,0,0,0,0,0,0
1400000U,06037603301,6037603301,2015,3828,0,0,0,0,0,0,0
1400000U,06037603302,6037603302,2015,3782,0,0,0,0,0,0,0
1400000U,06037603400,6037603400,2015,4367,0,0,0,0,0,0,0
1400000U,06037603500,6037603500,2015,3074,0,0,0,0,0,0,0
1400000U,06037603600,6037603600,2015,4037,0,0,0,0,0,0,0
1400000U,06037603702,6037603702,2015,5078,0,0,0,0,0,0,0
1400000U,06037603703,6037603703,2015,2703,0,0,0,0,0,0,0
1400000U,06037603705,6037603705,2015,2667,0,0,0,0,0,0,0
1400000U,06037603706,6037603706,2015,3681,0,0,0,0,0,0,0
1400000U,06037603801,6037603801,2015,4483,0,0,0,0,0,0,0
1400000U,06037603802,6037603802,2015,4153,0,0,0,0,0,0,0
1400000U,06037603901,6037603901,2015,3700,0,0,0,0,0,0,0
1400000U,06037603902,6037603902,2015,3779,0,0,0,0,0,0,0
1400000U,06037604001,6037604001,2015,4470,0,0,0,0,0,0,0
1400000U,06037604002,6037604002,2015,5078,0,0,0,0,0,0,0
1400000U,06037604101,6037604101,2015,3327,0,0,0,0,0,0,0
1400000U,06037604102,6037604102,2015,3696,0,0,0,0,0,0,0
1400000U,06037604200,6037604200,2015,6208,0,0,0,0,0,0,0
1400000U,06037609900,6037609900,2015,1998,0,0,0,0,0,0,0
1400000U,06037620001,6037620001,2015,3943,2,0,0,0,0.000507228,0,0
1400000U,06037620002,6037620002,2015,3609,0,0,0,0,0,0,0
1400000U,06037620101,6037620101,2015,5426,4970,1260,1154,475,0.915960192,0.23221526,0.21267969
1400000U,06037620102,6037620102,2015,3617,2811,378,487,264,0.777163395,0.104506497,0.134641968
1400000U,06037620201,6037620201,2015,1530,1341,257,104,92,0.876470588,0.167973856,0.067973856
1400000U,06037620301,6037620301,2015,4657,0,0,0,0,0,0,0
1400000U,06037620303,6037620303,2015,4547,0,0,0,0,0,0,0
1400000U,06037620305,6037620305,2015,6227,0,0,0,0,0,0,0
1400000U,06037620400,6037620400,2015,5081,0,0,0,0,0,0,0
1400000U,06037620501,6037620501,2015,5390,0,0,0,0,0,0,0
1400000U,06037620521,6037620521,2015,4097,0,0,0,0,0,0,0
1400000U,06037620522,6037620522,2015,4632,0,0,0,0,0,0,0
1400000U,06037620601,6037620601,2015,5522,0,0,0,0,0,0,0
1400000U,06037620602,6037620602,2015,5363,0,0,0,0,0,0,0
1400000U,06037620701,6037620701,2015,6704,0,0,0,0,0,0,0
1400000U,06037620703,6037620703,2015,3073,0,0,0,0,0,0,0
1400000U,06037620704,6037620704,2015,3982,0,0,0,0,0,0,0
1400000U,06037620801,6037620801,2015,3641,0,0,0,0,0,0,0
1400000U,06037620802,6037620802,2015,3924,0,0,0,0,0,0,0
1400000U,06037620901,6037620901,2015,2621,0,0,0,0,0,0,0
1400000U,06037620904,6037620904,2015,2888,0,0,0,0,0,0,0
1400000U,06037621001,6037621001,2015,4239,0,0,0,0,0,0,0
1400000U,06037621005,6037621005,2015,5735,0,0,0,0,0,0,0
1400000U,06037621102,6037621102,2015,2881,0,0,0,0,0,0,0
1400000U,06037621104,6037621104,2015,6643,0,0,0,0,0,0,0
1400000U,06037621201,6037621201,2015,6451,0,0,0,0,0,0,0
1400000U,06037621204,6037621204,2015,3230,0,0,0,0,0,0,0
1400000U,06037621301,6037621301,2015,6768,0,0,0,0,0,0,0
1400000U,06037621324,6037621324,2015,3842,0,0,0,0,0,0,0
1400000U,06037621326,6037621326,2015,3260,0,0,0,0,0,0,0
1400000U,06037621400,6037621400,2015,4414,0,0,0,0,0,0,0
1400000U,06037650001,6037650001,2015,5853,0,0,0,0,0,0,0
1400000U,06037650003,6037650003,2015,3158,0,0,0,0,0,0,0
1400000U,06037650004,6037650004,2015,4005,0,0,0,0,0,0,0
