X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-118.32166,33.959942,1262138,Dollar Tree 7007,2542 W Manchester Blvd,,Inglewood,CA,90305,2520,LOS ANGELES,Other,33.959942,-118.32166,,,161591
-118.01744,34.066772,1383967,The Market Place,3403 Cogswell Rd,,El Monte,CA,91732,2729,LOS ANGELES,Convenience Store,34.066772,-118.01744,,,161651
-117.99675,33.945728,1263793,ALDI 79119,15535 Whittier Blvd,,Whittier,CA,90603,1339,LOS ANGELES,Supermarket,33.945728,-117.99675,,,161669
-118.29413,34.263107,1263254,Canyon Market And Liquor Llc,7421 Hillrose St,,Tujunga,CA,91042,1329,LOS ANGELES,Convenience Store,34.263107,-118.29413,,,161759
-118.16769,33.785061,1384273,Cherry's Market,1429 Cherry Ave,,Long Beach,CA,90813,2513,LOS ANGELES,Grocery Store,33.785061,-118.16769,,,161791
-118.1099,34.079277,1263449,168 Market 5801,1421 E Valley Blvd,,Alhambra,CA,91801,5239,LOS ANGELES,Super Store,34.079277,-118.1099,,,161900
-118.29489,34.057766,1384365,Mini Market Bendicion,3119 W 8th St,,Los Angeles,CA,90005,1902,LOS ANGELES,Convenience Store,34.057766,-118.29489,,,161930
-118.37021,34.15823,1384129,Noho Halal Meat And Groceries Llc,4820 Vineland Ave,Apt A,North Hollywood,CA,91601,5650,LOS ANGELES,Grocery Store,34.15823,-118.37021,,,161953
-118.49729,34.019848,1384413,CVS Pharmacy 11178,500 Wilshire Blvd,,Santa Monica,CA,90401,1404,LOS ANGELES,Other,34.019848,-118.49729,,,161995
-118.30679,34.068798,1385882,Sonar Bangla Store,4250 W 3rd St,,Los Angeles,CA,90020,3449,LOS ANGELES,Grocery Store,34.068798,-118.30679,,,162082
-118.13284,34.160473,1386230,Lake Avenue Market & Groceries ,843 N Lake Ave,,Pasadena,CA,91104,4561,LOS ANGELES,Grocery Store,34.160473,-118.13284,,,162216
-118.0722,33.872662,1386254,7 Eleven Store 24629 B,12200 Artesia Blvd,,Artesia,CA,90701,4345,LOS ANGELES,Convenience Store,33.872662,-118.0722,,,162233
-118.26649,34.051643,1385389,Hopes Liquor Market,1216 W 7th St,,Los Angeles,CA,90017,2362,LOS ANGELES,Convenience Store,34.051643,-118.26649,,,162338
-118.30607,34.069057,1386155,La Bangla Bazar,4209A W 3rd St,,Los Angeles,CA,90020,3407,LOS ANGELES,Grocery Store,34.069057,-118.30607,,,162441
-118.37357,34.032349,1266357,Kwik Mart Am/pm,5884 Washington Blvd,,Culver City,CA,90232,7339,LOS ANGELES,Convenience Store,34.032349,-118.37357,,,162509
-118.35274,33.934853,1385450,Los Tapatios Market 2,11049 Hawthorne Blvd,,Inglewood,CA,90304,2315,LOS ANGELES,Convenience Store,33.934853,-118.35274,,,162620
-117.81981,34.105701,1584053,Carl's Jr #234,698 W Arrow Hwy,,San Dimas,CA,91773,2958,LOS ANGELES,Restaurant Meals Program,34.105701,-117.81981,,,162633
-118.309,34.0425,1385233,Family Fresh Nutritional Center,1706 S Western Ave,,Los Angeles,CA,90006,5804,LOS ANGELES,Grocery Store,34.0425,-118.309,,,162664
-118.28525,34.168022,1385657,Teapot Bakery And Cafe,1427 W Glenoaks Blvd,,Glendale,CA,91201,3147,LOS ANGELES,Convenience Store,34.168022,-118.28525,,,162813
-117.96506,34.005249,1263988,Am Pm,1401 S Hacienda Blvd,,Hacienda Heights,CA,91745,2828,LOS ANGELES,Convenience Store,34.005249,-117.96506,,,162819
-118.14285,34.017376,1264589,El Pueblo Discount,5941 Whittier Blvd,,Los Angeles,CA,90022,4324,LOS ANGELES,Convenience Store,34.017376,-118.14285,,,162885
-118.21755,33.903458,1264152,Sunrise Liquor & Deli,533 E Rosecrans Ave,,Compton,CA,90221,2039,LOS ANGELES,Convenience Store,33.903458,-118.21755,,,162937
-118.14281,33.795956,1264164,Dollartree 5856,2189 N Lakewood Blvd,,Long Beach,CA,90815,2719,LOS ANGELES,Other,33.795956,-118.14281,,,162939
-118.09098,34.09869,1386897,7 Eleven Store 19202 G,305 S San Gabriel Blvd,,San Gabriel,CA,91776,1930,LOS ANGELES,Convenience Store,34.09869,-118.09098,,,163013
-118.21424,34.04142,1387180,Sun Market ,2200 E 4th St,,Los Angeles,CA,90033,4304,LOS ANGELES,Grocery Store,34.04142,-118.21424,,,163127
-118.292,33.881554,1388083,Gardena Supermarket,1012 W Gardena Blvd,,Gardena,CA,90247,4997,LOS ANGELES,Supermarket,33.881554,-118.292,,,163270
-118.32928,33.988945,1387792,Plaza Fish Market,3282 W Slauson Ave,,Los Angeles,CA,90043,2564,LOS ANGELES,Grocery Store,33.988945,-118.32928,,,163280
-117.9063,34.110325,1387794,Jerry's Market,211 E Newburgh St,,Azusa,CA,91702,5540,LOS ANGELES,Convenience Store,34.110325,-117.9063,,,163286
-118.28856,34.040051,1387803,Garden Liquor,1479 W Washington Blvd,,Los Angeles,CA,90007,1240,LOS ANGELES,Convenience Store,34.040051,-118.28856,,,163302
-118.20888,33.910233,1267131,Walmart 5807,2100 N Long Beach Blvd,,Compton,CA,90221,    ,LOS ANGELES,Super Store,33.910233,-118.20888,,,163341
-118.19442,33.967209,1387817,Latinos Market #1,7601 Otis Ave,,Cudahy,CA,90201,5024,LOS ANGELES,Grocery Store,33.967209,-118.19442,,,163343
-118.28572,34.248043,1387234,Garni Food Market,7073 Foothill Blvd,,Tujunga,CA,91042,2714,LOS ANGELES,Grocery Store,34.248043,-118.28572,,,163344
-118.18726,33.920673,1460300,7 Eleven Store 27329 F,11400 Atlantic Ave,,Lynwood,CA,90262,3828,LOS ANGELES,Convenience Store,33.920673,-118.18726,,,163383
-118.19949,33.804722,1460367,Jb Station Inc,601 W Willow St,,Long Beach,CA,90806,2832,LOS ANGELES,Convenience Store,33.804722,-118.19949,,,163405
-118.43554,34.049625,1460424,7 Eleven Store 16114 C,10834 Santa Monica Blvd,,Los Angeles,CA,90025,4617,LOS ANGELES,Convenience Store,34.049625,-118.43554,,,163417
-118.17714,34.05616,1460492,Plaza Market 1,4121 City Terrace Dr,,Los Angeles,CA,90063,1199,LOS ANGELES,Grocery Store,34.05616,-118.17714,,,163447
-118.44022,34.186691,1386694,Carniceria Don Juan 1,14103 Victory Blvd,Ste 1,Van Nuys,CA,91401,1998,LOS ANGELES,Grocery Store,34.186691,-118.44022,,,163501
-118.33038,33.901955,1386704,Koffs Liquor,3259 W Rosecrans Ave,,Hawthorne,CA,90250,8224,LOS ANGELES,Other,33.901955,-118.33038,,,163506
-118.15836,33.967262,1386709,Angelitos Nutrition,5985 Florence Ave,,Bell Gardens,CA,90201,4694,LOS ANGELES,Convenience Store,33.967262,-118.15836,,,163509
-117.90784,34.070465,1386747,Circle K 2709500,201 S Azusa Ave,,West Covina,CA,91791,1904,LOS ANGELES,Convenience Store,34.070465,-117.90784,,,163522
-118.48342,34.193626,1387929,Allan's Liquor Inc,16060 Vanowen St,,Van Nuys,CA,91406,4894,LOS ANGELES,Convenience Store,34.193626,-118.48342,,,163591
-118.25166,33.989296,1387951,7 Eleven Store 39263 A,1302 E Slauson Ave,,Los Angeles,CA,90011,4949,LOS ANGELES,Convenience Store,33.989296,-118.25166,,,163597
-118.32694,33.936596,1387976,Family Market,10901 Crenshaw Blvd,Ste D,Inglewood,CA,90303,5479,LOS ANGELES,Convenience Store,33.936596,-118.32694,,,163605
-118.35321,34.044991,1387626,Panaderia Y Carniceria Tlacolula,5167 Venice Blvd,,Los Angeles,CA,90019,5201,LOS ANGELES,Grocery Store,34.044991,-118.35321,,,163814
-118.30077,34.06171,1387627,7 Eleven Store 38560 A,3500 Wilshire Blvd,,Los Angeles,CA,90010,2309,LOS ANGELES,Convenience Store,34.06171,-118.30077,,,163818
-118.25196,34.133316,1387628,Yerevan City Market,1116 S Glendale Ave,,Glendale,CA,91205,3203,LOS ANGELES,Grocery Store,34.133316,-118.25196,,,163822
-118.2653,34.005455,1386470,Speedway Liquor Store,4307 Avalon Blvd,,Los Angeles,CA,90011,5624,LOS ANGELES,Convenience Store,34.005455,-118.2653,,,163877
-118.27533,33.790707,1387385,Shell Food Mart,1403 N Wilmington Blvd,,Wilmington,CA,90744,1911,LOS ANGELES,Convenience Store,33.790707,-118.27533,,,163891
-118.14143,34.689384,1387755,Westside Biz & Mail Stop ,718 W Avenue J,Ste B,Lancaster,CA,93534,3445,LOS ANGELES,Convenience Store,34.689384,-118.14143,,,163996
-118.29136,34.091171,1364563,Tambuli Seafood Market,1100 N Vermont Ave,Ste 12,Los Angeles,CA,90029,1765,LOS ANGELES,Other,34.091171,-118.29136,,,164042
-118.16526,34.017628,1364594,Frankie's Market,4818 E Olympic Blvd,,Los Angeles,CA,90022,3718,LOS ANGELES,Convenience Store,34.017628,-118.16526,,,164054
-117.96313,34.060822,1571434,Francisquito Liquor And Dairy Inc,2125 W Francisquito Ave,,West Covina,CA,91790,3205,LOS ANGELES,Convenience Store,34.060822,-117.96313,,,164058
-118.4214,34.29813,1428427,Beers Corner Market,13227 Maclay St,,San Fernando,CA,91340,1315,LOS ANGELES,Convenience Store,34.29813,-118.4214,,,164062
-118.29158,34.030052,1364637,Christinas Market (Shiqder and Chowdhury) 2134226449,2715 S Vermont Ave,,Los Angeles,CA,90007,2226,LOS ANGELES,Convenience Store,34.030052,-118.29158,,,164074
-118.24018,34.146194,1364745,Broadway Bakery,1128 E Broadway,,Glendale,CA,91205,1316,LOS ANGELES,Other,34.146194,-118.24018,,,164108
-118.18635,33.962597,1583843,Jamba Juice #1061,7903 Atlantic Ave,Ste A,Cudahy,CA,90201,5926,LOS ANGELES,Restaurant Meals Program,33.962597,-118.18635,,,164116
-118.2477,34.04599,1461243,Lucky K Mart,503 S Los Angeles St,,Los Angeles,CA,90013,1419,LOS ANGELES,Convenience Store,34.04599,-118.2477,,,164199
-118.22174,33.9814,1461244,Gage Bargain Inc,2726 E Gage Ave,,Huntington Park,CA,90255,4203,LOS ANGELES,Convenience Store,33.9814,-118.22174,,,164200
-118.11429,33.90197,1426968,Rainbow Bh Enterprises Inc,10264 Rosecrans Ave,,Bellflower,CA,90706,2602,LOS ANGELES,Convenience Store,33.90197,-118.11429,,,164216
-118.19592,33.776516,1364793,Chestnut Market,346 W 8th St,,Long Beach,CA,90813,4210,LOS ANGELES,Convenience Store,33.776516,-118.19592,,,164266
-118.38737,34.189346,1364899,Famous Market,6530 Lankershim Blvd,,North Hollywood,CA,91606,2400,LOS ANGELES,Grocery Store,34.189346,-118.38737,,,164297
-118.22578,33.903378,1364996,Grocery Outlet Of Compton 304,2175 W Rosecrans Ave,,Compton,CA,90222,3855,LOS ANGELES,Supermarket,33.903378,-118.22578,,,164331
-118.0919,34.103439,1365060,Wing On Market,705 E Las Tunas Dr,,San Gabriel,CA,91776,1544,LOS ANGELES,Specialty Store,34.103439,-118.0919,,,164349
-118.68567,34.036854,1365068,Whole Foods Market 10441,23401 Civic Center Way,,Malibu,CA,90265,4888,LOS ANGELES,Super Store,34.036854,-118.68567,,,164351
-118.35806,34.090527,1427679,Store Festival,7744 Santa Monica Blvd,,West Hollywood,CA,90046,6220,LOS ANGELES,Grocery Store,34.090527,-118.35806,,,164445
-118.27463,33.790382,1460822,Pch Fuel Inc,980 W Pacific Coast Hwy,,Wilmington,CA,90744,2552,LOS ANGELES,Convenience Store,33.790382,-118.27463,,,164521
-118.30047,33.94788,1428234,Jk Liquor 1,9621 S Normandie Ave,,Los Angeles,CA,90044,1821,LOS ANGELES,Convenience Store,33.94788,-118.30047,,,164566
-118.30874,33.952389,1427373,Arco 66504,9200 S Western Ave,,Los Angeles,CA,90047,3871,LOS ANGELES,Convenience Store,33.952389,-118.30874,,,164577
-118.53679,34.186623,1364287,7 Eleven Store 24198 C,18519 Victory Blvd,,Reseda,CA,91335,6440,LOS ANGELES,Convenience Store,34.186623,-118.53679,,,164694
-118.19347,33.847145,1427465,7 Eleven Store 18881 E,5000 Long Beach Blvd,,Long Beach,CA,90805,6317,LOS ANGELES,Convenience Store,33.847145,-118.19347,,,164717
-118.35167,33.822899,1461031,7 Eleven Store 18892 E,22601 Hawthorne Blvd,,Torrance,CA,90505,2510,LOS ANGELES,Convenience Store,33.822899,-118.35167,,,164817
-118.21578,33.803795,1428379,A&f Market,2569 Santa Fe Ave,,Long Beach,CA,90810,3244,LOS ANGELES,Grocery Store,33.803795,-118.21578,,,164842
-118.32753,34.039795,1364411,The Market By Superior 201,4040 W Washington Blvd,,Los Angeles,CA,90018,1064,LOS ANGELES,Supermarket,34.039795,-118.32753,,,164861
-118.30863,33.97644,1559644,Western Market,6922 S Western Ave,,Los Angeles,CA,90047,1841,LOS ANGELES,Convenience Store,33.97644,-118.30863,,,164867
-118.29593,34.095299,1427557,Besties Vegan Paradise,4882 Fountain Ave,,Los Angeles,CA,90029,1654,LOS ANGELES,Grocery Store,34.095299,-118.29593,,,164891
-118.28318,33.988777,1428054,Raad Mart,5835 S Figueroa St,,Los Angeles,CA,90003,1061,LOS ANGELES,Convenience Store,33.988777,-118.28318,,,164985
-118.0975,34.015015,1428055,7 Eleven Store 38556 A,201 E Beverly Blvd.,Ste A,Montebello,CA,90640,    ,LOS ANGELES,Convenience Store,34.015015,-118.0975,,,164986
-118.2648,33.774826,1428075,Sal's Market & Deli,423 N Fries Ave,,Wilmington,CA,90744,5607,LOS ANGELES,Convenience Store,33.774826,-118.2648,,,164989
-118.21944,34.026363,1428086,Soto Kids Nutrition,1260 S Soto St,Ste 2,Los Angeles,CA,90023,    ,LOS ANGELES,Grocery Store,34.026363,-118.21944,,,164995
-118.15939,34.012299,1353624,Vics Liquor,1415 S Atlantic Blvd,,Los Angeles,CA,90022,5015,LOS ANGELES,Convenience Store,34.012299,-118.15939,,,165035
-118.27513,34.072685,1567711,Amigos Market,2607 W Temple St,,Los Angeles,CA,90026,4821,LOS ANGELES,Convenience Store,34.072685,-118.27513,,,165052
-118.18471,33.84227,1267735,ALDI 79047,4580 Atlantic Ave,,Long Beach,CA,90807,    ,LOS ANGELES,Supermarket,33.84227,-118.18471,,,165112
-118.54129,34.381123,1267750,ALDI 79108,24860 Orchard Village Rd,,Valencia,CA,91355,3054,LOS ANGELES,Supermarket,34.381123,-118.54129,,,165118
-118.26369,33.80801,1267836,USA Gasoline Avalon,23900 Avalon Blvd,,Carson,CA,90745,5902,LOS ANGELES,Convenience Store,33.80801,-118.26369,,,165132
-118.35359,34.083633,1267895,CVS Pharmacy 10916,7500 Melrose Ave,,Los Angeles,CA,90046,7418,LOS ANGELES,Other,34.083633,-118.35359,,,165182
-118.27507,33.779308,1268303,USA Wilmington,1025 W Anaheim St,,Wilmington,CA,90744,4103,LOS ANGELES,Convenience Store,33.779308,-118.27507,,,165244
-118.16035,33.860153,1268304,USA South,2698 E South St,,Long Beach,CA,90805,4429,LOS ANGELES,Convenience Store,33.860153,-118.16035,,,165245
-118.25591,33.863834,1352215,Dominguez Hills Farmers Market,1000 E Victoria St,,Carson,CA,90747,0005,LOS ANGELES,Farmers and Markets,33.863834,-118.25591,GusNIP,California Department of Food and Agriculture,165271
-118.11956,34.580647,1417104,Sp Fish & Meat Market,533 E Palmdale Blvd,Ste O,Palmdale,CA,93550,2376,LOS ANGELES,Other,34.580647,-118.11956,,,165348
-118.37072,34.172634,1576795,Lev Cafe And Market,11009 Burbank Blvd,Ste 125,North Hollywood,CA,91601,2480,LOS ANGELES,Grocery Store,34.172634,-118.37072,,,165373
-118.50237,34.259022,1352688,Victory Produce,10365 Balboa Blvd,,Granada Hills,CA,91344,7318,LOS ANGELES,Grocery Store,34.259022,-118.50237,,,165398
-118.52987,34.38139,1352693,Old Town Newhall Farmers Market,24500 Main St,,Newhall,CA,91321,2827,LOS ANGELES,Farmers and Markets,34.38139,-118.52987,GusNIP,California Department of Food and Agriculture,165412
-118.09864,33.934601,1352521,El Chymal Meat Market,10815 Studebaker Rd,,Downey,CA,90241,3155,LOS ANGELES,Grocery Store,33.934601,-118.09864,,,165473
-118.17305,33.767979,1365164,Falcon Liquor,1501 E Broadway,,Long Beach,CA,90802,4035,LOS ANGELES,Convenience Store,33.767979,-118.17305,,,165519
-118.32084,34.090782,1365493,Juice Bar La Oaxaquena,6025 Santa Monica Blvd,Ste 104,Los Angeles,CA,90038,1808,LOS ANGELES,Grocery Store,34.090782,-118.32084,,,165543
-118.23141,33.957504,1579726,7 Eleven Store 37689 B,2282 Firestone Blvd,,Los Angeles,CA,90002,1546,LOS ANGELES,Convenience Store,33.957504,-118.23141,,,165596
-118.24683,34.048492,1365514,Fumee,334 S Main St,Ste 9016,Los Angeles,CA,90013,1362,LOS ANGELES,Convenience Store,34.048492,-118.24683,,,165685
-118.44933,34.215397,1582278,McDonald's #24621,7945 Van Nuys Blvd,,Panorama City,CA,91402,6012,LOS ANGELES,Restaurant Meals Program,34.215397,-118.44933,,,165723
-118.0993,34.579678,1365331,Hajji Halal Meat Market,1645 E Palmdale Blvd,Ste M,Palmdale,CA,93550,4876,LOS ANGELES,Grocery Store,34.579678,-118.0993,,,165829
-118.14862,33.969765,1576445,Local Mart,6804 Garfield Ave,,Bell Gardens,CA,90201,3204,LOS ANGELES,Convenience Store,33.969765,-118.14862,,,165861
-118.15257,33.874844,1352413,Hk Dollar Corporation,3401 E Artesia Blvd,,Long Beach,CA,90805,2814,LOS ANGELES,Convenience Store,33.874844,-118.15257,,,165884
-118.22516,33.986553,1365372,Bella Zone,6022 Pacific Blvd,,Huntington Park,CA,90255,2931,LOS ANGELES,Convenience Store,33.986553,-118.22516,,,165897
-118.14802,34.695118,1365375,Aga  Market And Tobacco,44638 10th St W,,Lancaster,CA,93534,3014,LOS ANGELES,Convenience Store,34.695118,-118.14802,,,165910
-118.383,33.901779,1352423,Mother's Market & Kitchen,1700 Rosecrans Ave,,Manhattan Beach,CA,90266,3709,LOS ANGELES,Super Store,33.901779,-118.383,,,165911
-118.34709,34.032501,1352436,Long's Market,4876 W Adams Blvd,,Los Angeles,CA,90016,2846,LOS ANGELES,Convenience Store,34.032501,-118.34709,,,165940
-118.24973,34.141644,1352451,Glendale Meat & Fish Market,400 S Glendale Ave,Ste D,Glendale,CA,91205,2287,LOS ANGELES,Specialty Store,34.141644,-118.24973,,,165946
-118.04693,34.062958,1389738,Wing Lee Fresh Poultry,3015 Central Ave,,El Monte,CA,91733,1317,LOS ANGELES,Other,34.062958,-118.04693,,,166059
-118.29977,34.076275,1389754,La Latina Market,4140 Beverly Blvd,,Los Angeles,CA,90004,4419,LOS ANGELES,Convenience Store,34.076275,-118.29977,,,166074
-118.13371,33.783901,1389782,7 Eleven Store 18974 C,5103 E Pacific Coast Hwy,,Long Beach,CA,90804,3311,LOS ANGELES,Convenience Store,33.783901,-118.13371,,,166085
-117.8811,34.106499,1389790,Larios Meat Market 1,19004 E Arrow Hwy,,Covina,CA,91722,2111,LOS ANGELES,Grocery Store,34.106499,-117.8811,,,166090
-118.07996,33.99976,1389814,La Mano Tortilleria,9237 Whittier Blvd,,Pico Rivera,CA,90660,2445,LOS ANGELES,Grocery Store,33.99976,-118.07996,,,166103
-118.17802,34.081379,1329590,Venus Food Store,3102 N Eastern Ave,,Los Angeles,CA,90032,2104,LOS ANGELES,Grocery Store,34.081379,-118.17802,,,166112
-118.25683,34.162594,1329603,Golden Market,1150 N Central Ave,,Glendale,CA,91202,2506,LOS ANGELES,Grocery Store,34.162594,-118.25683,,,166118
-118.21339,33.947273,1329613,7 Eleven Store 34569B,9703 State St,,South Gate,CA,90280,4310,LOS ANGELES,Convenience Store,33.947273,-118.21339,,,166122
-118.27484,33.774933,1329655,Wilmington Certified Farmers Market,470 Hawaiian Ave,,Wilmington,CA,90744,4957,LOS ANGELES,Farmers and Markets,33.774933,-118.27484,GusNIP,California Department of Food and Agriculture,166158
-118.23694,34.142715,1390485,Voskevaz Market,1319 E Colorado St,,Glendale,CA,91205,1462,LOS ANGELES,Grocery Store,34.142715,-118.23694,,,166167
-118.283,33.892658,1390498,7 Eleven Store 37541 A,15300 S Figueroa St,,Gardena,CA,90248,2150,LOS ANGELES,Convenience Store,33.892658,-118.283,,,166171
-118.21939,34.035995,1390500,7 Eleven Store 38117 A,2189 Whittier Blvd,,Los Angeles,CA,90023,1250,LOS ANGELES,Convenience Store,34.035995,-118.21939,,,166172
-118.22887,33.947392,1583835,Jamba Juice #103489,9851 S Alameda St,Ste E,Los Angeles,CA,90002,3913,LOS ANGELES,Restaurant Meals Program,33.947392,-118.22887,,,166181
-118.30872,33.751083,1587747,Jamba Juice #876,924 N Western Ave,#300,San Pedro,CA,90732,    ,LOS ANGELES,Restaurant Meals Program,33.751083,-118.30872,,,166203
-118.2846,34.047615,1461275,Lucky 9 Liquor,2201 W Pico Blvd,Ste H,Los Angeles,CA,90006,4837,LOS ANGELES,Convenience Store,34.047615,-118.2846,,,166224
-118.3655,34.229637,1388136,Sunland Produce,8840 Glenoaks Blvd,,Sun Valley,CA,91352,2836,LOS ANGELES,Super Store,34.229637,-118.3655,,,166260
-118.25611,33.964596,1388139,Jhc Market Inc,8200 S Central Ave,,Los Angeles,CA,90001,3393,LOS ANGELES,Grocery Store,33.964596,-118.25611,,,166261
-118.21003,33.895988,1388163,Superbargain 9,1208 E Compton Blvd,,Compton,CA,90221,3310,LOS ANGELES,Convenience Store,33.895988,-118.21003,,,166269
-118.395,34.054955,1389447,Service Station Of The Stars,9448 W Pico Blvd,,Los Angeles,CA,90035,1210,LOS ANGELES,Convenience Store,34.054955,-118.395,,,166353
-118.31178,34.025475,1389494,St Andrews Placeinc,1894 W Jefferson Blvd,,Los Angeles,CA,90018,3433,LOS ANGELES,Convenience Store,34.025475,-118.31178,,,166369
-118.33085,33.98312,1390150,Flow,6224 Crenshaw Blvd,,Los Angeles,CA,90043,3948,LOS ANGELES,Convenience Store,33.98312,-118.33085,,,166485
-118.37036,34.216633,1270793,Dollar Dollar,8045 Vineland Ave,,Sun Valley,CA,91352,3951,LOS ANGELES,Convenience Store,34.216633,-118.37036,,,166553
-118.30965,33.872364,1390004,Arco Ampm Artesia,1800 Artesia Blvd,,Torrance,CA,90504,3502,LOS ANGELES,Convenience Store,33.872364,-118.30965,,,166577
-118.28142,34.042534,1390042,Amigos Fresh Poultry,1218 Venice Blvd,,Los Angeles,CA,90006,5518,LOS ANGELES,Other,34.042534,-118.28142,,,166588
-118.34926,34.090023,1268641,Trader Joe's 40,7310 Santa Monica Blvd,,West Hollywood,CA,90046,    ,LOS ANGELES,Supermarket,34.090023,-118.34926,,,166684
-118.07149,33.825977,1270504,Western Jr Market,22300 Norwalk Blvd,,Hawaiian Gardens,CA,90716,1544,LOS ANGELES,Convenience Store,33.825977,-118.07149,,,166762
-118.29217,33.944855,1329418,Seven Days Market,10101 S Vermont Ave,,Los Angeles,CA,90044,3113,LOS ANGELES,Convenience Store,33.944855,-118.29217,,,166791
-118.23019,33.951599,1204009,Gi Liquor,9319 S Alameda St,,Los Angeles,CA,90002,2622,LOS ANGELES,Convenience Store,33.951599,-118.23019,,,166801
-118.30816,33.83147,1268737,W & C Liquor And Market,1658 W Carson St,Ste D,Torrance,CA,90501,2879,LOS ANGELES,Convenience Store,33.83147,-118.30816,,,166843
-118.56725,34.380341,1587298,El Pollo Loco #5923,24805 Pico Canyon Rd,,Stevenson Ranch,CA,91381,1703,LOS ANGELES,Restaurant Meals Program,34.380341,-118.56725,,,167113
-118.51237,34.161602,1462643,Target Store T3345,17401 Ventura Blvd,Unit A1,Encino,CA,91316,    ,LOS ANGELES,Super Store,34.161602,-118.51237,,,167143
-118.2663,34.069153,1462644,Target Store T3393,330 Westlake Avenue,Unit 500,Los Angeles,CA,90026,    ,LOS ANGELES,Super Store,34.069153,-118.2663,,,167148
-118.23903,33.932617,1331102,Anita's Mini Market,11228 Wilmington Ave,,Los Angeles,CA,90059,1246,LOS ANGELES,Convenience Store,33.932617,-118.23903,,,167155
-118.47212,34.309116,1330356,La Mesa Liquor  Inc,13127 San Fernando Rd,Ste 101,Sylmar,CA,91342,8511,LOS ANGELES,Convenience Store,34.309116,-118.47212,,,167257
-118.37747,34.167576,1330384,NoHo Farmers Market,5331 Bakman Ave,,North Hollywood,CA,91601,    ,LOS ANGELES,Farmers and Markets,34.167576,-118.37747,GusNIP,California Department of Food and Agriculture,167298
-118.21923,34.023689,1461431,El Progreso Food Outlet,2720 E Olympic Blvd,,Los Angeles,CA,90023,3410,LOS ANGELES,Grocery Store,34.023689,-118.21923,,,167330
-118.30856,34.259686,1330743,La Vaquita Market,8045 Foothill Blvd,,Sunland,CA,91040,2957,LOS ANGELES,Grocery Store,34.259686,-118.30856,,,167433
-118.26546,34.000175,1330107,La Guadalupana,4715 Avalon Blvd,,Los Angeles,CA,90011,5405,LOS ANGELES,Convenience Store,34.000175,-118.26546,,,167448
-118.26478,33.931007,1330147,7 Eleven Store 37150 B,600 E Imperial Hwy,,Los Angeles,CA,90059,2325,LOS ANGELES,Convenience Store,33.931007,-118.26478,,,167508
-118.59914,34.257309,1330782,Dollar Tree 7503,21505 Devonshire St,,Chatsworth,CA,91311,2937,LOS ANGELES,Other,34.257309,-118.59914,,,167532
-118.30898,33.95314,1330493,Holiday Liquor,9150 S Western Ave,,Los Angeles,CA,90047,3596,LOS ANGELES,Convenience Store,33.95314,-118.30898,,,167571
-118.33747,33.905579,1330887,Grab & Go 2,3701 W 139th St,,Hawthorne,CA,90250,7502,LOS ANGELES,Convenience Store,33.905579,-118.33747,,,167671
-117.96073,34.094021,1571036,Home Liquor 0,4503 Maine Ave,,Baldwin Park,CA,91706,2672,LOS ANGELES,Convenience Store,34.094021,-117.96073,,,167677
-118.03208,34.15126,1461923,Arco Ampm 42341,5 W Foothill Blvd,,Arcadia,CA,91006,2339,LOS ANGELES,Convenience Store,34.15126,-118.03208,,,167692
-118.15131,34.018597,1462006,Commerce Dollar Center,5516 Whittier Blvd,,Commerce,CA,90022,4104,LOS ANGELES,Convenience Store,34.018597,-118.15131,,,167722
-118.03891,33.966297,1462017,Party Snack Liquor,12814 Whittier Blvd,,Whittier,CA,90602,2931,LOS ANGELES,Convenience Store,33.966297,-118.03891,,,167725
-118.08311,33.914101,1462056,Norwalk Dollar Center,11723 Firestone Blvd,,Norwalk,CA,90650,2808,LOS ANGELES,Convenience Store,33.914101,-118.08311,,,167735
-118.29342,33.930733,402615,Laker's Liquor,1040 W Imperial Hwy,,Los Angeles,CA,90044,1314,LOS ANGELES,Convenience Store,33.930733,-118.29342,,,167737
-118.40463,34.171783,1462485,7 Eleven Store 26998 C,12450 Burbank Blvd,Ste A,Valley Village,CA,91607,4737,LOS ANGELES,Convenience Store,34.171783,-118.40463,,,167829
-118.39423,34.273754,1330633,7-Eleven Store 38076A,11844 Foothill Blvd,,Sylmar,CA,91342,7204,LOS ANGELES,Convenience Store,34.273754,-118.39423,,,167880
-118.22011,34.017597,1330986,7 Eleven Store 37754 A,1717 S Soto St,,Los Angeles,CA,90023,2637,LOS ANGELES,Convenience Store,34.017597,-118.22011,,,167897
-118.17756,34.085968,1461882,Arco Ampm #18,4860 Huntington Dr S,,Los Angeles,CA,90032,1945,LOS ANGELES,Convenience Store,34.085968,-118.17756,,,167942
-118.30058,34.047249,1354014,West Pico Market & Liquor,2801 W Pico Blvd,,Los Angeles,CA,90006,3905,LOS ANGELES,Convenience Store,34.047249,-118.30058,,,168014
-118.13194,34.09285,1571319,Hamilton Euromarket,445 W Main St,,Alhambra,CA,91801,3433,LOS ANGELES,Grocery Store,34.09285,-118.13194,,,168086
-118.29289,33.842194,1429413,La Tiendita Market,1001 Torrance Blvd,,Torrance,CA,90502,1653,LOS ANGELES,Convenience Store,33.842194,-118.29289,,,168226
