Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008
"06037207502","Census Tract 2075.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2075.02",,,,1385,398,308,90,204,2,0,245,0,536
"06037207711","Census Tract 2077.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2077.11",,,,1714,649,635,14,91,22,0,242,0,710
"06037207712","Census Tract 2077.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2077.12",,,,2624,1142,1029,113,317,0,0,529,32,604
"06037207901","Census Tract 2079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2079.01",,,,2055,929,593,336,194,0,0,230,16,686
"06037207902","Census Tract 2079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2079.02",,,,5113,2453,2395,58,370,0,41,540,201,1508
"06037208001","Census Tract 2080.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2080.01",,,,1828,1081,752,329,266,0,0,275,0,206
"06037208002","Census Tract 2080.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2080.02",,,,1998,1439,1254,185,222,0,0,161,13,163
"06037208301","Census Tract 2083.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2083.01",,,,961,433,331,102,381,0,29,44,14,60
"06037208302","Census Tract 2083.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2083.02",,,,2248,1406,1182,224,513,0,29,72,37,191
"06037208401","Census Tract 2084.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2084.01",,,,2154,1140,842,298,915,0,21,0,24,54
"06037208402","Census Tract 2084.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2084.02",,,,1286,773,668,105,213,7,8,47,6,232
"06037208501","Census Tract 2085.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2085.01",,,,1415,955,883,72,166,0,7,107,46,134
"06037208502","Census Tract 2085.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2085.02",,,,2011,1144,973,171,559,2,10,198,23,75
"06037208610","Census Tract 2086.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2086.10",,,,2259,1597,1321,276,425,0,0,0,0,237
"06037208620","Census Tract 2086.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2086.20",,,,2146,1590,1379,211,227,32,0,40,42,215
"06037208710","Census Tract 2087.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2087.10",,,,2904,1825,1655,170,572,0,0,224,1,282
"06037208720","Census Tract 2087.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2087.20",,,,2070,902,672,230,907,11,11,76,25,138
"06037208801","Census Tract 2088.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2088.01",,,,1507,827,703,124,398,0,46,104,0,132
"06037208802","Census Tract 2088.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2088.02",,,,1473,878,719,159,296,0,36,122,0,141
"06037208902","Census Tract 2089.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.02",,,,1251,541,317,224,553,0,0,98,5,54
"06037208903","Census Tract 2089.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.03",,,,2018,634,420,214,1167,0,65,118,30,4
"06037208904","Census Tract 2089.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.04",,,,1424,482,363,119,623,0,34,196,0,89
"06037209103","Census Tract 2091.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.03",,,,1560,783,572,211,646,0,14,39,0,78
"06037209104","Census Tract 2091.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.04",,,,1120,590,436,154,369,0,0,46,5,110
"06037209105","Census Tract 2091.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.05",,,,1044,517,365,152,421,0,33,40,0,33
"06037209106","Census Tract 2091.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.06",,,,1586,997,862,135,271,0,0,155,0,163
"06037209201","Census Tract 2092.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2092.01",,,,2146,1080,900,180,252,0,0,344,0,470
"06037209202","Census Tract 2092.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2092.02",,,,580,308,236,72,93,0,0,83,13,83
"06037209300","Census Tract 2093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2093",,,,2168,990,867,123,627,0,45,306,0,200
"06037209401","Census Tract 2094.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.01",,,,1761,792,603,189,811,0,0,36,0,122
"06037209402","Census Tract 2094.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.02",,,,2234,585,404,181,1280,0,0,189,24,156
"06037209403","Census Tract 2094.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.03",,,,1738,731,610,121,781,0,12,172,0,42
"06037209510","Census Tract 2095.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2095.10",,,,1280,692,587,105,375,7,28,33,7,138
"06037209520","Census Tract 2095.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2095.20",,,,1270,625,430,195,351,0,8,156,26,104
"06037209810","Census Tract 2098.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2098.10",,,,1000,487,405,82,350,0,9,96,36,22
"06037209820","Census Tract 2098.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2098.20",,,,1230,766,681,85,311,7,0,90,0,56
"06037210010","Census Tract 2100.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2100.10",,,,1516,688,589,99,532,0,43,140,9,104
"06037211000","Census Tract 2110, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2110",,,,2611,1856,1615,241,35,10,13,75,0,622
"06037211121","Census Tract 2111.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.21",,,,1254,836,726,110,93,0,10,15,24,276
"06037211122","Census Tract 2111.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.22",,,,1351,827,682,145,323,0,0,63,2,136
"06037211123","Census Tract 2111.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.23",,,,1135,532,532,0,194,0,0,108,11,290
"06037211124","Census Tract 2111.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.24",,,,2291,1298,1144,154,355,0,17,231,0,390
"06037211201","Census Tract 2112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2112.01",,,,1272,862,694,168,207,11,0,24,3,165
"06037211202","Census Tract 2112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2112.02",,,,1257,769,714,55,322,0,0,113,0,53
"06037211310","Census Tract 2113.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2113.10",,,,1871,949,749,200,458,0,68,56,32,308
"06037211320","Census Tract 2113.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2113.20",,,,1499,742,489,253,489,0,27,56,29,156
"06037211410","Census Tract 2114.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2114.10",,,,1445,884,694,190,270,0,27,39,13,212
"06037211420","Census Tract 2114.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2114.20",,,,2152,1302,1156,146,513,0,0,48,0,289
"06037211500","Census Tract 2115, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2115",,,,2371,1845,1702,143,122,0,0,47,0,357
"06037211701","Census Tract 2117.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2117.01",,,,1435,884,834,50,55,0,5,0,19,472
"06037211703","Census Tract 2117.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2117.03",,,,2436,1510,1446,64,557,0,8,49,48,264
"06037211704","Census Tract 2117.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2117.04",,,,1701,1106,1032,74,225,18,0,67,19,266
"06037211802","Census Tract 2118.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2118.02",,,,2543,1292,1165,127,497,0,0,263,66,425
"06037211803","Census Tract 2118.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2118.03",,,,2110,1263,1081,182,308,0,11,174,46,308
"06037211804","Census Tract 2118.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2118.04",,,,1340,838,685,153,257,0,30,13,57,145
"06037211910","Census Tract 2119.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2119.10",,,,2498,1388,1265,123,665,20,36,126,16,247
"06037211921","Census Tract 2119.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2119.21",,,,1186,697,587,110,183,0,115,45,89,57
"06037211922","Census Tract 2119.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2119.22",,,,1640,923,816,107,443,38,26,101,0,109
"06037212101","Census Tract 2121.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2121.01",,,,1610,977,809,168,287,0,63,75,0,208
"06037212102","Census Tract 2121.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2121.02",,,,1109,571,448,123,285,0,0,82,33,138
"06037212202","Census Tract 2122.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2122.02",,,,1947,1024,846,178,707,0,0,33,60,123
"06037212203","Census Tract 2122.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2122.03",,,,1366,708,593,115,440,0,0,27,0,191
"06037212204","Census Tract 2122.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2122.04",,,,1801,1155,881,274,456,0,38,59,0,93
"06037212303","Census Tract 2123.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.03",,,,1739,1018,891,127,503,0,9,55,0,154
"06037212304","Census Tract 2123.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.04",,,,842,440,427,13,238,0,0,77,18,69
"06037212305","Census Tract 2123.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.05",,,,1293,803,715,88,325,0,12,92,19,42
"06037212306","Census Tract 2123.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.06",,,,1573,1066,908,158,240,0,14,80,13,160
"06037212410","Census Tract 2124.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2124.10",,,,2225,1303,1274,29,661,22,11,110,0,118
"06037212420","Census Tract 2124.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2124.20",,,,1555,740,609,131,636,0,0,54,0,125
"06037212501","Census Tract 2125.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2125.01",,,,1238,586,561,25,345,0,0,89,39,179
"06037212502","Census Tract 2125.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2125.02",,,,1962,1108,843,265,430,0,0,162,12,250
"06037212610","Census Tract 2126.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2126.10",,,,2522,1830,1748,82,245,0,0,70,18,359
"06037212620","Census Tract 2126.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2126.20",,,,1809,1325,1281,44,289,0,8,55,0,132
"06037212701","Census Tract 2127.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2127.01",,,,1097,910,838,72,53,0,10,22,16,86
"06037212702","Census Tract 2127.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2127.02",,,,1899,1167,1078,89,138,0,26,29,42,497
"06037212800","Census Tract 2128, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2128",,,,1680,1128,1022,106,186,0,0,0,59,307
"06037212900","Census Tract 2129, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2129",,,,2209,1497,1440,57,383,0,0,59,28,242
"06037213100","Census Tract 2131, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2131",,,,1398,992,848,144,120,0,0,28,11,247
"06037213201","Census Tract 2132.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2132.01",,,,1910,1267,1114,153,390,0,0,0,20,233
"06037213202","Census Tract 2132.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2132.02",,,,1919,1179,1105,74,546,0,49,10,55,80
"06037213310","Census Tract 2133.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2133.10",,,,1499,1099,939,160,303,0,0,49,0,48
"06037213320","Census Tract 2133.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2133.20",,,,1459,1055,988,67,262,0,0,0,0,142
"06037213401","Census Tract 2134.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2134.01",,,,2586,1818,1732,86,662,0,0,59,18,29
"06037213402","Census Tract 2134.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"213402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2134.02",,,,2290,1577,1437,140,467,0,27,42,32,145
"06037214000","Census Tract 2140, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2140",,,,1679,1021,858,163,44,0,22,158,10,424
"06037214100","Census Tract 2141, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2141",,,,2125,1543,1476,67,9,0,36,33,12,492
"06037214400","Census Tract 2144, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2144",,,,1927,1140,1045,95,61,11,9,76,9,621
"06037214501","Census Tract 2145.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2145.01",,,,1961,1549,1410,139,45,11,0,39,51,266
"06037214503","Census Tract 2145.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2145.03",,,,1653,1045,937,108,77,0,0,17,116,398
"06037214504","Census Tract 2145.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2145.04",,,,2023,1384,1164,220,71,0,18,62,28,460
"06037214505","Census Tract 2145.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2145.05",,,,896,633,617,16,0,0,19,60,0,184
"06037214600","Census Tract 2146, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2146",,,,1333,830,751,79,45,0,13,46,0,399
"06037214700","Census Tract 2147, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2147",,,,1199,640,605,35,0,0,34,178,55,292
"06037214800","Census Tract 2148, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2148",,,,1593,928,838,90,15,0,0,109,74,467
"06037214902","Census Tract 2149.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2149.02",,,,1675,1124,1063,61,10,29,11,87,3,411
"06037214903","Census Tract 2149.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2149.03",,,,810,415,382,33,48,0,17,0,0,330
"06037214904","Census Tract 2149.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"214904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2149.04",,,,1055,698,698,0,3,0,0,0,11,343
"06037215101","Census Tract 2151.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"215101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2151.01",,,,1960,1138,1070,68,64,0,0,151,130,477
"06037215102","Census Tract 2151.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"215102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2151.02",,,,2093,1354,1262,92,97,0,0,47,18,577
"06037216100","Census Tract 2161, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2161",,,,1066,718,693,25,8,0,13,6,45,276
"06037216201","Census Tract 2162.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2162.01",,,,1771,1064,1064,0,36,0,0,13,0,658
"06037216202","Census Tract 2162.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2162.02",,,,1566,1308,1238,70,0,0,19,0,8,231
"06037216301","Census Tract 2163.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2163.01",,,,652,260,259,1,53,0,12,0,5,322
"06037216302","Census Tract 2163.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2163.02",,,,2164,1449,1324,125,114,0,21,43,13,524
"06037216401","Census Tract 2164.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2164.01",,,,2073,1728,1684,44,60,0,0,88,20,177
"06037216402","Census Tract 2164.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2164.02",,,,1306,892,871,21,19,0,0,91,56,248
"06037216700","Census Tract 2167, Los Angeles County, California","ca","140","00",,,,"06","037",,,"216700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2167",,,,2014,1521,1492,29,93,16,12,36,29,307
