GEO_ID,,NAME,Total Population
1400000U,06037554204,"Census Tract 5542.04, Los Angeles County, California",4600
1400000U,06037554301,"Census Tract 5543.01, Los Angeles County, California",3499
1400000U,06037554302,"Census Tract 5543.02, Los Angeles County, California",4072
1400000U,06037554403,"Census Tract 5544.03, Los Angeles County, California",5602
1400000U,06037554404,"Census Tract 5544.04, Los Angeles County, California",4509
1400000U,06037554405,"Census Tract 5544.05, Los Angeles County, California",3328
1400000U,06037554406,"Census Tract 5544.06, Los Angeles County, California",5191
1400000U,06037554511,"Census Tract 5545.11, Los Angeles County, California",4013
1400000U,06037554512,"Census Tract 5545.12, Los Angeles County, California",6583
1400000U,06037554513,"Census Tract 5545.13, Los Angeles County, California",2540
1400000U,06037554514,"Census Tract 5545.14, Los Angeles County, California",4496
1400000U,06037554515,"Census Tract 5545.15, Los Angeles County, California",3641
1400000U,06037554516,"Census Tract 5545.16, Los Angeles County, California",3821
1400000U,06037554517,"Census Tract 5545.17, Los Angeles County, California",4737
1400000U,06037554518,"Census Tract 5545.18, Los Angeles County, California",5365
1400000U,06037554519,"Census Tract 5545.19, Los Angeles County, California",3489
1400000U,06037554521,"Census Tract 5545.21, Los Angeles County, California",5987
1400000U,06037554522,"Census Tract 5545.22, Los Angeles County, California",4906
1400000U,06037554600,"Census Tract 5546, Los Angeles County, California",4311
1400000U,06037554700,"Census Tract 5547, Los Angeles County, California",4503
1400000U,06037554801,"Census Tract 5548.01, Los Angeles County, California",3281
1400000U,06037554802,"Census Tract 5548.02, Los Angeles County, California",6045
1400000U,06037554900,"Census Tract 5549, Los Angeles County, California",7069
1400000U,06037555001,"Census Tract 5550.01, Los Angeles County, California",5579
1400000U,06037555002,"Census Tract 5550.02, Los Angeles County, California",3563
1400000U,06037555105,"Census Tract 5551.05, Los Angeles County, California",6245
1400000U,06037555106,"Census Tract 5551.06, Los Angeles County, California",3696
1400000U,06037555107,"Census Tract 5551.07, Los Angeles County, California",5729
1400000U,06037555202,"Census Tract 5552.02, Los Angeles County, California",3551
1400000U,06037555211,"Census Tract 5552.11, Los Angeles County, California",5773
1400000U,06037555212,"Census Tract 5552.12, Los Angeles County, California",4680
1400000U,06037555300,"Census Tract 5553, Los Angeles County, California",3980
1400000U,06037570001,"Census Tract 5700.01, Los Angeles County, California",4430
1400000U,06037570002,"Census Tract 5700.02, Los Angeles County, California",2883
1400000U,06037570003,"Census Tract 5700.03, Los Angeles County, California",4617
1400000U,06037570100,"Census Tract 5701, Los Angeles County, California",2950
1400000U,06037570202,"Census Tract 5702.02, Los Angeles County, California",6122
1400000U,06037570203,"Census Tract 5702.03, Los Angeles County, California",4051
1400000U,06037570204,"Census Tract 5702.04, Los Angeles County, California",4133
1400000U,06037570303,"Census Tract 5703.03, Los Angeles County, California",3925
1400000U,06037570304,"Census Tract 5703.04, Los Angeles County, California",5007
1400000U,06037570305,"Census Tract 5703.05, Los Angeles County, California",5291
1400000U,06037570306,"Census Tract 5703.06, Los Angeles County, California",3010
1400000U,06037570402,"Census Tract 5704.02, Los Angeles County, California",3391
1400000U,06037570403,"Census Tract 5704.03, Los Angeles County, California",4556
1400000U,06037570404,"Census Tract 5704.04, Los Angeles County, California",3509
1400000U,06037570502,"Census Tract 5705.02, Los Angeles County, California",6558
1400000U,06037570503,"Census Tract 5705.03, Los Angeles County, California",3789
1400000U,06037570504,"Census Tract 5705.04, Los Angeles County, California",3903
1400000U,06037570601,"Census Tract 5706.01, Los Angeles County, California",5235
1400000U,06037570602,"Census Tract 5706.02, Los Angeles County, California",6557
1400000U,06037570603,"Census Tract 5706.03, Los Angeles County, California",5391
1400000U,06037570701,"Census Tract 5707.01, Los Angeles County, California",6993
1400000U,06037570703,"Census Tract 5707.03, Los Angeles County, California",3473
1400000U,06037570800,"Census Tract 5708, Los Angeles County, California",5661
1400000U,06037570901,"Census Tract 5709.01, Los Angeles County, California",5747
1400000U,06037570902,"Census Tract 5709.02, Los Angeles County, California",3653
1400000U,06037571000,"Census Tract 5710, Los Angeles County, California",5792
1400000U,06037571101,"Census Tract 5711.01, Los Angeles County, California",4654
1400000U,06037571102,"Census Tract 5711.02, Los Angeles County, California",4006
1400000U,06037571201,"Census Tract 5712.01, Los Angeles County, California",3775
1400000U,06037571202,"Census Tract 5712.02, Los Angeles County, California",4459
1400000U,06037571300,"Census Tract 5713, Los Angeles County, California",4638
1400000U,06037571400,"Census Tract 5714, Los Angeles County, California",4950
1400000U,06037571502,"Census Tract 5715.02, Los Angeles County, California",5067
1400000U,06037571504,"Census Tract 5715.04, Los Angeles County, California",4935
1400000U,06037571505,"Census Tract 5715.05, Los Angeles County, California",2969
1400000U,06037571600,"Census Tract 5716, Los Angeles County, California",2180
1400000U,06037571701,"Census Tract 5717.01, Los Angeles County, California",6495
1400000U,06037571703,"Census Tract 5717.03, Los Angeles County, California",3505
1400000U,06037571704,"Census Tract 5717.04, Los Angeles County, California",3947
1400000U,06037571800,"Census Tract 5718, Los Angeles County, California",3229
1400000U,06037571900,"Census Tract 5719, Los Angeles County, California",5769
1400000U,06037572001,"Census Tract 5720.01, Los Angeles County, California",5434
1400000U,06037572201,"Census Tract 5722.01, Los Angeles County, California",6141
1400000U,06037572202,"Census Tract 5722.02, Los Angeles County, California",3848
1400000U,06037572301,"Census Tract 5723.01, Los Angeles County, California",3840
1400000U,06037572500,"Census Tract 5725, Los Angeles County, California",4244
1400000U,06037572600,"Census Tract 5726, Los Angeles County, California",5276
1400000U,06037572700,"Census Tract 5727, Los Angeles County, California",5405
1400000U,06037573002,"Census Tract 5730.02, Los Angeles County, California",3484
1400000U,06037573003,"Census Tract 5730.03, Los Angeles County, California",1790
1400000U,06037573004,"Census Tract 5730.04, Los Angeles County, California",4670
1400000U,06037573101,"Census Tract 5731.01, Los Angeles County, California",4220
1400000U,06037573102,"Census Tract 5731.02, Los Angeles County, California",3245
1400000U,06037573201,"Census Tract 5732.01, Los Angeles County, California",4606
1400000U,06037573202,"Census Tract 5732.02, Los Angeles County, California",6250
1400000U,06037573300,"Census Tract 5733, Los Angeles County, California",4068
1400000U,06037573401,"Census Tract 5734.01, Los Angeles County, California",1575
1400000U,06037573402,"Census Tract 5734.02, Los Angeles County, California",6827
1400000U,06037573403,"Census Tract 5734.03, Los Angeles County, California",3446
1400000U,06037573601,"Census Tract 5736.01, Los Angeles County, California",6441
1400000U,06037573700,"Census Tract 5737, Los Angeles County, California",4790
1400000U,06037573800,"Census Tract 5738, Los Angeles County, California",4371
1400000U,06037573902,"Census Tract 5739.02, Los Angeles County, California",2263
1400000U,06037574000,"Census Tract 5740, Los Angeles County, California",5322
1400000U,06037574100,"Census Tract 5741, Los Angeles County, California",5251
1400000U,06037574201,"Census Tract 5742.01, Los Angeles County, California",3287
1400000U,06037574202,"Census Tract 5742.02, Los Angeles County, California",2206
1400000U,06037574300,"Census Tract 5743, Los Angeles County, California",6044
1400000U,06037574400,"Census Tract 5744, Los Angeles County, California",5420
1400000U,06037574500,"Census Tract 5745, Los Angeles County, California",6533
1400000U,06037574602,"Census Tract 5746.02, Los Angeles County, California",1243
1400000U,06037574800,"Census Tract 5748, Los Angeles County, California",3165
1400000U,06037574901,"Census Tract 5749.01, Los Angeles County, California",3829
1400000U,06037574902,"Census Tract 5749.02, Los Angeles County, California",5192
1400000U,06037575001,"Census Tract 5750.01, Los Angeles County, California",4144
1400000U,06037575002,"Census Tract 5750.02, Los Angeles County, California",4760
1400000U,06037575101,"Census Tract 5751.01, Los Angeles County, California",4568
1400000U,06037575102,"Census Tract 5751.02, Los Angeles County, California",4064
1400000U,06037575103,"Census Tract 5751.03, Los Angeles County, California",5088
1400000U,06037575201,"Census Tract 5752.01, Los Angeles County, California",4664
1400000U,06037575202,"Census Tract 5752.02, Los Angeles County, California",4278
1400000U,06037575300,"Census Tract 5753, Los Angeles County, California",4545
1400000U,06037575401,"Census Tract 5754.01, Los Angeles County, California",4530
1400000U,06037575402,"Census Tract 5754.02, Los Angeles County, California",3454
1400000U,06037575801,"Census Tract 5758.01, Los Angeles County, California",1961
1400000U,06037575802,"Census Tract 5758.02, Los Angeles County, California",4544
1400000U,06037575803,"Census Tract 5758.03, Los Angeles County, California",2684
1400000U,06037575901,"Census Tract 5759.01, Los Angeles County, California",3278
1400000U,06037575902,"Census Tract 5759.02, Los Angeles County, California",5622
1400000U,06037576001,"Census Tract 5760.01, Los Angeles County, California",5921
1400000U,06037576200,"Census Tract 5762, Los Angeles County, California",7148
1400000U,06037576301,"Census Tract 5763.01, Los Angeles County, California",4564
1400000U,06037576302,"Census Tract 5763.02, Los Angeles County, California",3901
1400000U,06037576401,"Census Tract 5764.01, Los Angeles County, California",4060
1400000U,06037576402,"Census Tract 5764.02, Los Angeles County, California",4705
1400000U,06037576403,"Census Tract 5764.03, Los Angeles County, California",4830
1400000U,06037576501,"Census Tract 5765.01, Los Angeles County, California",3094
1400000U,06037576502,"Census Tract 5765.02, Los Angeles County, California",4190
1400000U,06037576503,"Census Tract 5765.03, Los Angeles County, California",4093
1400000U,06037576601,"Census Tract 5766.01, Los Angeles County, California",4770
1400000U,06037576602,"Census Tract 5766.02, Los Angeles County, California",4403
1400000U,06037576700,"Census Tract 5767, Los Angeles County, California",4153
1400000U,06037576801,"Census Tract 5768.01, Los Angeles County, California",4286
1400000U,06037576802,"Census Tract 5768.02, Los Angeles County, California",3989
1400000U,06037576901,"Census Tract 5769.01, Los Angeles County, California",5366
1400000U,06037576903,"Census Tract 5769.03, Los Angeles County, California",3814
1400000U,06037576904,"Census Tract 5769.04, Los Angeles County, California",3239
1400000U,06037577000,"Census Tract 5770, Los Angeles County, California",7264
1400000U,06037577100,"Census Tract 5771, Los Angeles County, California",7051
1400000U,06037577200,"Census Tract 5772, Los Angeles County, California",5750
1400000U,06037577300,"Census Tract 5773, Los Angeles County, California",5535
1400000U,06037577400,"Census Tract 5774, Los Angeles County, California",3173
1400000U,06037577501,"Census Tract 5775.01, Los Angeles County, California",3440
1400000U,06037577504,"Census Tract 5775.04, Los Angeles County, California",1393
1400000U,06037577602,"Census Tract 5776.02, Los Angeles County, California",3370
1400000U,06037577604,"Census Tract 5776.04, Los Angeles County, California",1300
1400000U,06037577605,"Census Tract 5776.05, Los Angeles County, California",4799
1400000U,06037577606,"Census Tract 5776.06, Los Angeles County, California",3547
1400000U,06037577700,"Census Tract 5777, Los Angeles County, California",4672
1400000U,06037577800,"Census Tract 5778, Los Angeles County, California",5085
1400000U,06037577900,"Census Tract 5779, Los Angeles County, California",5481
1400000U,06037578000,"Census Tract 5780, Los Angeles County, California",7189
1400000U,06037578100,"Census Tract 5781, Los Angeles County, California",2094
1400000U,06037599000,"Census Tract 5990, Los Angeles County, California",3322
1400000U,06037599100,"Census Tract 5991, Los Angeles County, California",553
1400000U,06037600100,"Census Tract 6001, Los Angeles County, California",7098
1400000U,06037600201,"Census Tract 6002.01, Los Angeles County, California",4690
1400000U,06037600202,"Census Tract 6002.02, Los Angeles County, California",7071
1400000U,06037600302,"Census Tract 6003.02, Los Angeles County, California",3472
1400000U,06037600303,"Census Tract 6003.03, Los Angeles County, California",3813
1400000U,06037600304,"Census Tract 6003.04, Los Angeles County, California",3781
1400000U,06037600400,"Census Tract 6004, Los Angeles County, California",3988
1400000U,06037600501,"Census Tract 6005.01, Los Angeles County, California",2632
1400000U,06037600601,"Census Tract 6006.01, Los Angeles County, California",2571
1400000U,06037600602,"Census Tract 6006.02, Los Angeles County, California",2370
1400000U,06037600702,"Census Tract 6007.02, Los Angeles County, California",4182
1400000U,06037600703,"Census Tract 6007.03, Los Angeles County, California",2326
1400000U,06037600704,"Census Tract 6007.04, Los Angeles County, California",3010
1400000U,06037600801,"Census Tract 6008.01, Los Angeles County, California",3206
1400000U,06037600802,"Census Tract 6008.02, Los Angeles County, California",2643
1400000U,06037600902,"Census Tract 6009.02, Los Angeles County, California",6798
1400000U,06037600911,"Census Tract 6009.11, Los Angeles County, California",3282
1400000U,06037600912,"Census Tract 6009.12, Los Angeles County, California",5174
1400000U,06037601001,"Census Tract 6010.01, Los Angeles County, California",2274
1400000U,06037601002,"Census Tract 6010.02, Los Angeles County, California",5457
1400000U,06037601100,"Census Tract 6011, Los Angeles County, California",6159
1400000U,06037601202,"Census Tract 6012.02, Los Angeles County, California",3832
1400000U,06037601211,"Census Tract 6012.11, Los Angeles County, California",2833
1400000U,06037601212,"Census Tract 6012.12, Los Angeles County, California",6319
1400000U,06037601301,"Census Tract 6013.01, Los Angeles County, California",1958
1400000U,06037601302,"Census Tract 6013.02, Los Angeles County, California",6785
1400000U,06037601303,"Census Tract 6013.03, Los Angeles County, California",4959
1400000U,06037601401,"Census Tract 6014.01, Los Angeles County, California",5012
1400000U,06037601402,"Census Tract 6014.02, Los Angeles County, California",4782
1400000U,06037601501,"Census Tract 6015.01, Los Angeles County, California",3500
1400000U,06037601502,"Census Tract 6015.02, Los Angeles County, California",3374
1400000U,06037601600,"Census Tract 6016, Los Angeles County, California",4164
1400000U,06037601700,"Census Tract 6017, Los Angeles County, California",4931
1400000U,06037601801,"Census Tract 6018.01, Los Angeles County, California",3462
1400000U,06037601802,"Census Tract 6018.02, Los Angeles County, California",3896
1400000U,06037601900,"Census Tract 6019, Los Angeles County, California",5091
1400000U,06037602002,"Census Tract 6020.02, Los Angeles County, California",3007
1400000U,06037602003,"Census Tract 6020.03, Los Angeles County, California",4759
1400000U,06037602103,"Census Tract 6021.03, Los Angeles County, California",6931
1400000U,06037602104,"Census Tract 6021.04, Los Angeles County, California",5541
1400000U,06037602105,"Census Tract 6021.05, Los Angeles County, California",4302
1400000U,06037602106,"Census Tract 6021.06, Los Angeles County, California",5693
1400000U,06037602201,"Census Tract 6022.01, Los Angeles County, California",4552
1400000U,06037602202,"Census Tract 6022.02, Los Angeles County, California",3112
1400000U,06037602301,"Census Tract 6023.01, Los Angeles County, California",6188
1400000U,06037602302,"Census Tract 6023.02, Los Angeles County, California",5300
1400000U,06037602402,"Census Tract 6024.02, Los Angeles County, California",6812
1400000U,06037602403,"Census Tract 6024.03, Los Angeles County, California",5172
1400000U,06037602404,"Census Tract 6024.04, Los Angeles County, California",5848
1400000U,06037602504,"Census Tract 6025.04, Los Angeles County, California",4670
1400000U,06037602505,"Census Tract 6025.05, Los Angeles County, California",4427
1400000U,06037602506,"Census Tract 6025.06, Los Angeles County, California",4429
1400000U,06037602507,"Census Tract 6025.07, Los Angeles County, California",5321
1400000U,06037602510,"Census Tract 6025.10, Los Angeles County, California",3510
1400000U,06037602511,"Census Tract 6025.11, Los Angeles County, California",3602
1400000U,06037602512,"Census Tract 6025.12, Los Angeles County, California",2442
1400000U,06037602513,"Census Tract 6025.13, Los Angeles County, California",1590
1400000U,06037602601,"Census Tract 6026.01, Los Angeles County, California",4784
1400000U,06037602602,"Census Tract 6026.02, Los Angeles County, California",3339
1400000U,06037602700,"Census Tract 6027, Los Angeles County, California",3674
1400000U,06037602801,"Census Tract 6028.01, Los Angeles County, California",4391
1400000U,06037602802,"Census Tract 6028.02, Los Angeles County, California",4365
1400000U,06037602900,"Census Tract 6029, Los Angeles County, California",4293
1400000U,06037603004,"Census Tract 6030.04, Los Angeles County, California",1846
1400000U,06037603005,"Census Tract 6030.05, Los Angeles County, California",5628
1400000U,06037603006,"Census Tract 6030.06, Los Angeles County, California",2272
1400000U,06037603007,"Census Tract 6030.07, Los Angeles County, California",4080
1400000U,06037603008,"Census Tract 6030.08, Los Angeles County, California",3186
1400000U,06037603101,"Census Tract 6031.01, Los Angeles County, California",4448
1400000U,06037603102,"Census Tract 6031.02, Los Angeles County, California",4034
1400000U,06037603200,"Census Tract 6032, Los Angeles County, California",3199
1400000U,06037603301,"Census Tract 6033.01, Los Angeles County, California",3914
1400000U,06037603302,"Census Tract 6033.02, Los Angeles County, California",4454
1400000U,06037603400,"Census Tract 6034, Los Angeles County, California",4504
1400000U,06037603500,"Census Tract 6035, Los Angeles County, California",3083
1400000U,06037603600,"Census Tract 6036, Los Angeles County, California",3963
1400000U,06037603702,"Census Tract 6037.02, Los Angeles County, California",4993
1400000U,06037603703,"Census Tract 6037.03, Los Angeles County, California",2572
1400000U,06037603705,"Census Tract 6037.05, Los Angeles County, California",2589
1400000U,06037603706,"Census Tract 6037.06, Los Angeles County, California",3624
1400000U,06037603801,"Census Tract 6038.01, Los Angeles County, California",4630
1400000U,06037603802,"Census Tract 6038.02, Los Angeles County, California",3937
1400000U,06037603901,"Census Tract 6039.01, Los Angeles County, California",4013
1400000U,06037603902,"Census Tract 6039.02, Los Angeles County, California",3288
1400000U,06037604001,"Census Tract 6040.01, Los Angeles County, California",4241
1400000U,06037604002,"Census Tract 6040.02, Los Angeles County, California",4863
1400000U,06037604101,"Census Tract 6041.01, Los Angeles County, California",3973
1400000U,06037604102,"Census Tract 6041.02, Los Angeles County, California",2862
1400000U,06037604200,"Census Tract 6042, Los Angeles County, California",6255
1400000U,06037609900,"Census Tract 6099, Los Angeles County, California",1804
1400000U,06037620001,"Census Tract 6200.01, Los Angeles County, California",4029
1400000U,06037620002,"Census Tract 6200.02, Los Angeles County, California",3629
1400000U,06037620101,"Census Tract 6201.01, Los Angeles County, California",5667
1400000U,06037620102,"Census Tract 6201.02, Los Angeles County, California",3885
1400000U,06037620201,"Census Tract 6202.01, Los Angeles County, California",1550
1400000U,06037620301,"Census Tract 6203.01, Los Angeles County, California",4753
1400000U,06037620303,"Census Tract 6203.03, Los Angeles County, California",4704
1400000U,06037620305,"Census Tract 6203.05, Los Angeles County, California",6114
1400000U,06037620400,"Census Tract 6204, Los Angeles County, California",5360
1400000U,06037620501,"Census Tract 6205.01, Los Angeles County, California",5786
1400000U,06037620521,"Census Tract 6205.21, Los Angeles County, California",4313
1400000U,06037620522,"Census Tract 6205.22, Los Angeles County, California",5068
1400000U,06037620601,"Census Tract 6206.01, Los Angeles County, California",5869
1400000U,06037620602,"Census Tract 6206.02, Los Angeles County, California",5454
1400000U,06037620701,"Census Tract 6207.01, Los Angeles County, California",6991
1400000U,06037620703,"Census Tract 6207.03, Los Angeles County, California",3666
1400000U,06037620704,"Census Tract 6207.04, Los Angeles County, California",3727
1400000U,06037620801,"Census Tract 6208.01, Los Angeles County, California",4372
1400000U,06037620802,"Census Tract 6208.02, Los Angeles County, California",3185
1400000U,06037620901,"Census Tract 6209.01, Los Angeles County, California",2639
1400000U,06037620904,"Census Tract 6209.04, Los Angeles County, California",2829
1400000U,06037621001,"Census Tract 6210.01, Los Angeles County, California",4346
1400000U,06037621005,"Census Tract 6210.05, Los Angeles County, California",5547
1400000U,06037621102,"Census Tract 6211.02, Los Angeles County, California",3049
1400000U,06037621104,"Census Tract 6211.04, Los Angeles County, California",6786
1400000U,06037621201,"Census Tract 6212.01, Los Angeles County, California",8259
1400000U,06037621204,"Census Tract 6212.04, Los Angeles County, California",3110
1400000U,06037621301,"Census Tract 6213.01, Los Angeles County, California",7291
1400000U,06037621324,"Census Tract 6213.24, Los Angeles County, California",3849
1400000U,06037621326,"Census Tract 6213.26, Los Angeles County, California",3348
1400000U,06037621400,"Census Tract 6214, Los Angeles County, California",4845
1400000U,06037650001,"Census Tract 6500.01, Los Angeles County, California",5825
1400000U,06037650003,"Census Tract 6500.03, Los Angeles County, California",3237
1400000U,06037650004,"Census Tract 6500.04, Los Angeles County, California",4262
1400000U,06037650101,"Census Tract 6501.01, Los Angeles County, California",5771
1400000U,06037650102,"Census Tract 6501.02, Los Angeles County, California",2185
1400000U,06037650200,"Census Tract 6502, Los Angeles County, California",5831
1400000U,06037650300,"Census Tract 6503, Los Angeles County, California",6898
1400000U,06037650401,"Census Tract 6504.01, Los Angeles County, California",4450
1400000U,06037650501,"Census Tract 6505.01, Los Angeles County, California",3024
1400000U,06037650502,"Census Tract 6505.02, Los Angeles County, California",4260
1400000U,06037650603,"Census Tract 6506.03, Los Angeles County, California",3904
1400000U,06037650604,"Census Tract 6506.04, Los Angeles County, California",5647
1400000U,06037650605,"Census Tract 6506.05, Los Angeles County, California",2908
1400000U,06037650606,"Census Tract 6506.06, Los Angeles County, California",4502
1400000U,06037650607,"Census Tract 6506.07, Los Angeles County, California",2910
1400000U,06037650701,"Census Tract 6507.01, Los Angeles County, California",2626
1400000U,06037650702,"Census Tract 6507.02, Los Angeles County, California",4521
1400000U,06037650801,"Census Tract 6508.01, Los Angeles County, California",4126
1400000U,06037650802,"Census Tract 6508.02, Los Angeles County, California",3483
1400000U,06037650901,"Census Tract 6509.01, Los Angeles County, California",5976
1400000U,06037650903,"Census Tract 6509.03, Los Angeles County, California",4499
1400000U,06037650904,"Census Tract 6509.04, Los Angeles County, California",2673
1400000U,06037651001,"Census Tract 6510.01, Los Angeles County, California",5776
1400000U,06037651002,"Census Tract 6510.02, Los Angeles County, California",4741
1400000U,06037651101,"Census Tract 6511.01, Los Angeles County, California",5050
1400000U,06037651102,"Census Tract 6511.02, Los Angeles County, California",3750
1400000U,06037651201,"Census Tract 6512.01, Los Angeles County, California",4876
1400000U,06037651221,"Census Tract 6512.21, Los Angeles County, California",3412
1400000U,06037651222,"Census Tract 6512.22, Los Angeles County, California",6123
1400000U,06037651302,"Census Tract 6513.02, Los Angeles County, California",6234
1400000U,06037651304,"Census Tract 6513.04, Los Angeles County, California",4987
1400000U,06037651401,"Census Tract 6514.01, Los Angeles County, California",2585
1400000U,06037651402,"Census Tract 6514.02, Los Angeles County, California",6012
1400000U,06037670001,"Census Tract 6700.01, Los Angeles County, California",3417
1400000U,06037670002,"Census Tract 6700.02, Los Angeles County, California",3906
1400000U,06037670003,"Census Tract 6700.03, Los Angeles County, California",6163
1400000U,06037670101,"Census Tract 6701.01, Los Angeles County, California",3394
1400000U,06037670102,"Census Tract 6701.02, Los Angeles County, California",4041
1400000U,06037670201,"Census Tract 6702.01, Los Angeles County, California",4050
1400000U,06037670202,"Census Tract 6702.02, Los Angeles County, California",2626
1400000U,06037670324,"Census Tract 6703.24, Los Angeles County, California",5160
1400000U,06037670326,"Census Tract 6703.26, Los Angeles County, California",3702
1400000U,06037670328,"Census Tract 6703.28, Los Angeles County, California",4485
1400000U,06037670405,"Census Tract 6704.05, Los Angeles County, California",2957
1400000U,06037670406,"Census Tract 6704.06, Los Angeles County, California",1857
1400000U,06037670407,"Census Tract 6704.07, Los Angeles County, California",5913
1400000U,06037670413,"Census Tract 6704.13, Los Angeles County, California",4825
1400000U,06037670416,"Census Tract 6704.16, Los Angeles County, California",4074
1400000U,06037670417,"Census Tract 6704.17, Los Angeles County, California",2866
1400000U,06037670418,"Census Tract 6704.18, Los Angeles County, California",4207
1400000U,06037670500,"Census Tract 6705, Los Angeles County, California",1739
1400000U,06037670603,"Census Tract 6706.03, Los Angeles County, California",1872
1400000U,06037670604,"Census Tract 6706.04, Los Angeles County, California",5356
1400000U,06037670701,"Census Tract 6707.01, Los Angeles County, California",6524
1400000U,06037670702,"Census Tract 6707.02, Los Angeles County, California",5555
1400000U,06037700101,"Census Tract 7001.01, Los Angeles County, California",5785
1400000U,06037700102,"Census Tract 7001.02, Los Angeles County, California",4448
1400000U,06037700200,"Census Tract 7002, Los Angeles County, California",6602
1400000U,06037700300,"Census Tract 7003, Los Angeles County, California",5754
1400000U,06037700400,"Census Tract 7004, Los Angeles County, California",5140
1400000U,06037700501,"Census Tract 7005.01, Los Angeles County, California",3586
1400000U,06037700502,"Census Tract 7005.02, Los Angeles County, California",4442
1400000U,06037700600,"Census Tract 7006, Los Angeles County, California",5032
1400000U,06037700700,"Census Tract 7007, Los Angeles County, California",3111
1400000U,06037700801,"Census Tract 7008.01, Los Angeles County, California",4941
1400000U,06037700802,"Census Tract 7008.02, Los Angeles County, California",3892
1400000U,06037700901,"Census Tract 7009.01, Los Angeles County, California",3863
1400000U,06037700902,"Census Tract 7009.02, Los Angeles County, California",6561
1400000U,06037701000,"Census Tract 7010, Los Angeles County, California",5301
1400000U,06037701201,"Census Tract 7012.01, Los Angeles County, California",4228
1400000U,06037701202,"Census Tract 7012.02, Los Angeles County, California",3498
1400000U,06037701302,"Census Tract 7013.02, Los Angeles County, California",4951
1400000U,06037701304,"Census Tract 7013.04, Los Angeles County, California",6462
1400000U,06037701402,"Census Tract 7014.02, Los Angeles County, California",6494
1400000U,06037701501,"Census Tract 7015.01, Los Angeles County, California",5283
1400000U,06037701502,"Census Tract 7015.02, Los Angeles County, California",3665
1400000U,06037701601,"Census Tract 7016.01, Los Angeles County, California",4175
1400000U,06037701602,"Census Tract 7016.02, Los Angeles County, California",4356
1400000U,06037701701,"Census Tract 7017.01, Los Angeles County, California",3543
1400000U,06037701702,"Census Tract 7017.02, Los Angeles County, California",3326
1400000U,06037701801,"Census Tract 7018.01, Los Angeles County, California",5973
1400000U,06037701802,"Census Tract 7018.02, Los Angeles County, California",4207
1400000U,06037701902,"Census Tract 7019.02, Los Angeles County, California",5478
1400000U,06037702002,"Census Tract 7020.02, Los Angeles County, California",5989
1400000U,06037702102,"Census Tract 7021.02, Los Angeles County, California",6447
1400000U,06037702201,"Census Tract 7022.01, Los Angeles County, California",4475
1400000U,06037702202,"Census Tract 7022.02, Los Angeles County, California",3890
1400000U,06037702300,"Census Tract 7023, Los Angeles County, California",6603
1400000U,06037702400,"Census Tract 7024, Los Angeles County, California",4677
1400000U,06037702501,"Census Tract 7025.01, Los Angeles County, California",4952
1400000U,06037702502,"Census Tract 7025.02, Los Angeles County, California",4320
1400000U,06037702600,"Census Tract 7026, Los Angeles County, California",6459
1400000U,06037702700,"Census Tract 7027, Los Angeles County, California",3798
1400000U,06037702801,"Census Tract 7028.01, Los Angeles County, California",5272
1400000U,06037702802,"Census Tract 7028.02, Los Angeles County, California",2278
1400000U,06037702803,"Census Tract 7028.03, Los Angeles County, California",2986
1400000U,06037702900,"Census Tract 7029, Los Angeles County, California",11373
1400000U,06037703002,"Census Tract 7030.02, Los Angeles County, California",6907
1400000U,06037703003,"Census Tract 7030.03, Los Angeles County, California",6037
1400000U,06037703100,"Census Tract 7031, Los Angeles County, California",5619
1400000U,06037703200,"Census Tract 7032, Los Angeles County, California",5800
1400000U,06037800101,"Census Tract 8001.01, Los Angeles County, California",5476
1400000U,06037800103,"Census Tract 8001.03, Los Angeles County, California",3540
1400000U,06037800104,"Census Tract 8001.04, Los Angeles County, California",3795
1400000U,06037800202,"Census Tract 8002.02, Los Angeles County, California",6044
1400000U,06037800204,"Census Tract 8002.04, Los Angeles County, California",4595
1400000U,06037800205,"Census Tract 8002.05, Los Angeles County, California",3816
1400000U,06037800206,"Census Tract 8002.06, Los Angeles County, California",3047
1400000U,06037800324,"Census Tract 8003.24, Los Angeles County, California",6763
1400000U,06037800325,"Census Tract 8003.25, Los Angeles County, California",3387
1400000U,06037800328,"Census Tract 8003.28, Los Angeles County, California",1291
1400000U,06037800333,"Census Tract 8003.33, Los Angeles County, California",2738
1400000U,06037800334,"Census Tract 8003.34, Los Angeles County, California",3749
1400000U,06037800335,"Census Tract 8003.35, Los Angeles County, California",5189
1400000U,06037800336,"Census Tract 8003.36, Los Angeles County, California",2934
1400000U,06037800337,"Census Tract 8003.37, Los Angeles County, California",3373
1400000U,06037800338,"Census Tract 8003.38, Los Angeles County, California",6013
1400000U,06037800406,"Census Tract 8004.06, Los Angeles County, California",1673
1400000U,06037800410,"Census Tract 8004.10, Los Angeles County, California",3847
1400000U,06037800411,"Census Tract 8004.11, Los Angeles County, California",2415
1400000U,06037800412,"Census Tract 8004.12, Los Angeles County, California",3437
1400000U,06037800504,"Census Tract 8005.04, Los Angeles County, California",2261
1400000U,06037800506,"Census Tract 8005.06, Los Angeles County, California",2954
1400000U,06037900102,"Census Tract 9001.02, Los Angeles County, California",830
1400000U,06037900103,"Census Tract 9001.03, Los Angeles County, California",6708
